,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(1.0, 0.0)","(0.08, 0.056061191058138816)","(0.14666666666666667, 0.13020130933435714)","(0.5266666666666666, 0.15796322658258455)","(0.3506666666666667, 0.04199773236508756)","(213.24935234946508, 12.957105334897221)","(1.5345193022241195, 0.14570569882036014)"
1,2,"(0.0, 0.0)","(1.0, 0.0)","(0.16, 0.0828078671210825)","(0.9066666666666667, 0.07037315505489966)","(0.8, 0.10000000000000002)","(0.5733333333333334, 0.03177300441449955)","(206.1165222176661, 12.212380346113374)","(1.5054863726099332, 0.11699694937767284)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.21333333333333335, 0.09904304018720249)","(0.9733333333333334, 0.05936168397046636)","(0.9333333333333333, 0.061721339984836754)","(0.624, 0.03135055251278902)","(183.7197691521297, 18.611537077805984)","(1.373187317016224, 0.13887667949456495)"
3,4,"(0.0, 0.0)","(1.0, 0.0)","(0.26, 0.11832159566199232)","(1.0, 0.0)","(0.98, 0.04140393356054124)","(0.648, 0.027044936151312537)","(345.37557398906597, 79.41779691816349)","(2.0139359696457784, 0.4638019822422978)"
4,5,"(0.0, 0.0)","(1.0, 0.0)","(0.3, 0.12535663410560174)","(1.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.6586666666666667, 0.02774029216723952)","(380.24340397256117, 4.645917671586491)","(2.3713296220327416, 0.23735022591683297)"
