,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.6133333333333333, 0.14573295865416044)","(0.013333333333333334, 0.035186577527449844)","(0.0, 0.0)","(0.04666666666666667, 0.0915475416434127)","(0.13466666666666666, 0.03067494712224262)","(0.03595640733838081, 0.0019023255051169553)","(1.6068117641533415, 0.11443399530567983)"
1,2,"(0.0, 0.0)","(0.66, 0.11832159566199232)","(0.02666666666666667, 0.05936168397046637)","(0.10666666666666667, 0.15337473561121312)","(0.11333333333333334, 0.0915475416434127)","(0.18133333333333335, 0.04564876256602717)","(0.045600523116687934, 0.0011023072829466055)","(1.5675474974637231, 0.08507012799601758)"
2,3,"(0.0, 0.0)","(0.7666666666666667, 0.14960264830861913)","(0.03333333333333333, 0.06172133998483677)","(0.15333333333333335, 0.07432233529572065)","(0.2866666666666667, 0.15522640914238175)","(0.248, 0.05226307081896903)","(0.057079628482460974, 0.0012489409869594244)","(1.5840879652028284, 0.1377252457861847)"
3,4,"(0.0, 0.0)","(0.7733333333333333, 0.1791514389985135)","(0.03333333333333333, 0.0723746864455746)","(0.37333333333333335, 0.21865389045137937)","(0.36666666666666664, 0.198805959477601)","(0.30933333333333335, 0.055993196865673736)","(0.06750918123871089, 0.0008088332702423959)","(1.6070835595329602, 0.04343182547966719)"
4,5,"(0.0, 0.0)","(0.7533333333333333, 0.188477610139267)","(0.02666666666666667, 0.05936168397046637)","(0.3333333333333333, 0.18771812708978117)","(0.46, 0.1723783214742669)","(0.31466666666666665, 0.06254902838878437)","(0.07869963410000007, 0.0013541575895734534)","(1.6265437540908654, 0.03142075813531359)"
