budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(0.8666666666666667, 0.11547005383792514)","(0.0, 0.0)","(0.0, 0.0)","(0.16666666666666666, 0.15275252316519466)","(0.20666666666666667, 0.011547005383792509)","(1148.3946101960416, 0.8033358645631568)","(184.23306854038188, 16.278627006476025)"
2,"(0.0, 0.0)","(0.8666666666666667, 0.11547005383792514)","(0.03333333333333333, 0.05773502691896258)","(0.03333333333333333, 0.05773502691896258)","(0.3, 0.1)","(0.24666666666666667, 0.011547005383792525)","(1148.0251740735646, 0.9191324823306204)","(176.40359321205565, 32.65853062013572)"
3,"(0.0, 0.0)","(0.8333333333333334, 0.1527525231651947)","(0.03333333333333333, 0.05773502691896258)","(0.06666666666666667, 0.05773502691896258)","(0.16666666666666669, 0.05773502691896258)","(0.22, 0.034641016151377546)","(1145.564734282593, 1.080950875632194)","(184.81270535849035, 16.177322978307608)"
4,"(0.0, 0.0)","(0.8666666666666667, 0.05773502691896257)","(0.03333333333333333, 0.05773502691896258)","(0.0, 0.0)","(0.3333333333333333, 0.057735026918962595)","(0.24666666666666667, 0.030550504633038947)","(1144.8567463429645, 0.4042341647251661)","(193.36032539450875, 3.5038483894442773)"
5,"(0.0, 0.0)","(0.8666666666666667, 0.1527525231651947)","(0.0, 0.0)","(0.13333333333333333, 0.15275252316519466)","(0.39999999999999997, 0.17320508075688773)","(0.28, 0.01999999999999999)","(1144.6343916576977, 0.41964077264248617)","(186.53898690175265, 9.509666076289392)"
