budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.9, 0.2104417123236605)","(0.74, 0.17647338933351156)","(0.8133333333333334, 0.09904304018720253)","(0.5266666666666666, 0.21865389045137937)","(0.5333333333333333, 0.21602468994692867)","(0.7026666666666667, 0.11157743414115512)","(106.40383298058684, 6.443615997419262)","(1.4662168546735, 0.6092437527391162)"
2,"(0.9866666666666667, 0.03518657752744983)","(0.72, 0.2007130147392398)","(0.82, 0.09411239481143206)","(0.5066666666666667, 0.21865389045137934)","(0.5, 0.14638501094227996)","(0.7066666666666667, 0.06747133430117527)","(105.31535739319709, 6.015265732506547)","(1.6105640716695537, 0.3465139816712583)"
3,"(1.0, 0.0)","(0.7533333333333333, 0.12459458063579462)","(0.8200000000000001, 0.10141851056742202)","(0.5, 0.21712405933672377)","(0.46, 0.15023790657297034)","(0.7066666666666667, 0.05887840577551896)","(104.57473213275274, 5.957829485218615)","(1.4769675992894917, 0.36249422882948773)"
4,"(1.0, 0.0)","(0.7466666666666667, 0.12459458063579462)","(0.8133333333333334, 0.09154754164341272)","(0.52, 0.17402791237532642)","(0.5533333333333333, 0.11872336794093272)","(0.7266666666666667, 0.04047338925881101)","(103.91718197438556, 5.992004124358245)","(1.501233528011168, 0.39959336769978465)"
5,"(1.0, 0.0)","(0.74, 0.18822478962286407)","(0.8266666666666667, 0.08837151016885371)","(0.52, 0.2484236013632475)","(0.6266666666666667, 0.10327955589886445)","(0.7426666666666667, 0.04772939595359696)","(104.24065999500453, 5.707490375637364)","(1.5897738186332087, 0.5835216600714812)"
