budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.006666666666666667, 0.025819888974716113)","(0.52, 0.18973665961010278)","(0.02666666666666667, 0.04577377082170635)","(0.060000000000000005, 0.09102589898327995)","(0.13333333333333333, 0.10465362369445672)","(0.14933333333333335, 0.04589843860815602)","(46.739737151066464, 2.0921575049242227)","(112.72196270798644, 3.6293048007522124)"
2,"(0.02666666666666667, 0.05936168397046637)","(0.62, 0.15675276256394516)","(0.05333333333333334, 0.051639777949432225)","(0.04, 0.06324555320336758)","(0.17333333333333334, 0.09611501047232549)","(0.18266666666666667, 0.03195234546871921)","(46.24701002097378, 2.8948749565376373)","(114.76297564326475, 3.4576149797529143)"
3,"(0.03333333333333333, 0.0723746864455746)","(0.6866666666666666, 0.1505545305418162)","(0.05333333333333334, 0.051639777949432225)","(0.09333333333333334, 0.13870146083619755)","(0.22, 0.10141851056742197)","(0.21733333333333332, 0.053913510984415276)","(50.74564101447662, 3.036869757979532)","(117.28500189166516, 2.74633621845385)"
4,"(0.02666666666666667, 0.05936168397046637)","(0.6799999999999999, 0.152127765851133)","(0.06666666666666667, 0.06172133998483677)","(0.1, 0.14142135623730953)","(0.2866666666666667, 0.17265434778633237)","(0.232, 0.06961116495013056)","(25.059157159466608, 6.332252553174199)","(118.69402862533461, 2.411748449440811)"
5,"(0.006666666666666667, 0.025819888974716113)","(0.7266666666666667, 0.10327955589886448)","(0.06666666666666667, 0.0723746864455746)","(0.13333333333333333, 0.12909944487358058)","(0.37333333333333335, 0.19808608037440503)","(0.26133333333333336, 0.04437931736207544)","(32.55780706743244, 11.221473745903246)","(118.07984605319798, 1.0005143996335781)"
