budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(0.74, 0.16388149028228557)","(0.03333333333333333, 0.06172133998483677)","(0.006666666666666667, 0.025819888974716113)","(0.14, 0.09102589898327995)","(0.184, 0.04732863826479693)","(1.2253670637030154, 0.1901338007520094)","(121.71001898984736, 2.8382887351885557)"
2,"(0.0, 0.0)","(0.74, 0.145405835999994)","(0.09333333333333334, 0.10327955589886445)","(0.02, 0.041403933560541256)","(0.23333333333333334, 0.14960264830861913)","(0.21733333333333335, 0.051750316309132245)","(1.4095377850811928, 0.11614717942286837)","(120.90003722384571, 0.26153304202244726)"
3,"(0.0, 0.0)","(0.8066666666666666, 0.1279880946844369)","(0.12666666666666668, 0.10327955589886445)","(0.05333333333333334, 0.10600988273786194)","(0.26, 0.09102589898327995)","(0.24933333333333332, 0.0406143301006407)","(1.7620855514270564, 0.22150152011142882)","(121.3136284381772, 0.5948008409379222)"
4,"(0.02, 0.041403933560541256)","(0.8133333333333334, 0.12459458063579462)","(0.16666666666666666, 0.13451854182690984)","(0.12000000000000001, 0.13732131246511903)","(0.34, 0.11212238211627762)","(0.29200000000000004, 0.06624629369686601)","(18.980203082541507, 33.48191690172085)","(118.03075604699843, 4.20844643067894)"
5,"(0.03333333333333333, 0.06172133998483677)","(0.8133333333333334, 0.14573295865416047)","(0.21333333333333335, 0.17265434778633237)","(0.17333333333333334, 0.1830950832868254)","(0.42666666666666664, 0.15796322658258455)","(0.332, 0.07812078560061428)","(13.348725910335391, 19.430446768000476)","(117.6971456206656, 3.7050993674968975)"
