budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(0.7133333333333334, 0.11872336794093274)","(0.05333333333333334, 0.06399404734221845)","(0.006666666666666667, 0.025819888974716113)","(0.14, 0.10555973258234952)","(0.18266666666666667, 0.03369329451445933)","(161.10722817530234, 18.870591360897993)","(124.85981193995103, 1.4574801922815739)"
2,"(0.0, 0.0)","(0.7933333333333333, 0.11629191512658793)","(0.09333333333333334, 0.05936168397046637)","(0.04666666666666667, 0.06399404734221845)","(0.29333333333333333, 0.1667618775665584)","(0.24533333333333335, 0.05097151398668906)","(162.59703709588698, 18.16988689885669)","(125.45536849458391, 2.038219689091442)"
3,"(0.006666666666666667, 0.025819888974716113)","(0.8333333333333334, 0.1447493728911492)","(0.10666666666666667, 0.08837151016885368)","(0.13333333333333333, 0.16761634196950517)","(0.36, 0.16818357317441643)","(0.28800000000000003, 0.07551726387295254)","(138.85766122627294, 23.717092485116893)","(113.76668459766564, 1.9014847621959285)"
4,"(0.02, 0.041403933560541256)","(0.8466666666666667, 0.12459458063579461)","(0.18, 0.1082325538564332)","(0.16, 0.09856107606091623)","(0.38666666666666666, 0.1846489590960049)","(0.31866666666666665, 0.0768920083778604)","(161.1810009130762, 43.23822116258205)","(113.78030455680177, 1.3410322253162004)"
5,"(0.02666666666666667, 0.04577377082170635)","(0.86, 0.0736788397613007)","(0.19333333333333333, 0.1162919151265879)","(0.16, 0.11212238211627762)","(0.42, 0.211119465164699)","(0.332, 0.0758946638440411)","(128.10001162429495, 11.912915628394963)","(112.48745550479894, 2.6175653097635543)"
