,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.49333333333333335, 0.15337473561121312)","(0.013333333333333334, 0.035186577527449844)","(0.0, 0.0)","(0.08666666666666667, 0.11254628677422755)","(0.11866666666666667, 0.039617216074881)","(405.03355549021313, 22.35997988102247)","(8.816517795063556, 1.1428256991442294)"
1,2,"(0.0, 0.0)","(0.5, 0.09999999999999998)","(0.03333333333333333, 0.08164965809277261)","(0.0, 0.0)","(0.12000000000000001, 0.10823255385643321)","(0.13066666666666665, 0.0406143301006407)","(398.25404449598864, 1.4559614476727947)","(8.578917941854646, 0.5612614982059971)"
2,3,"(0.0, 0.0)","(0.5133333333333333, 0.19223002094465094)","(0.04, 0.08280786712108251)","(0.0, 0.0)","(0.08666666666666667, 0.0915475416434127)","(0.128, 0.04394802124588286)","(398.3183729848514, 1.4203490699329162)","(8.74418589991207, 1.1152196956097327)"
3,4,"(0.0, 0.0)","(0.5333333333333333, 0.15886502207249786)","(0.04, 0.06324555320336758)","(0.0, 0.0)","(0.1, 0.09258200997725514)","(0.13466666666666666, 0.04501851470969102)","(398.9067130215466, 1.1503489088260317)","(8.748618056811392, 1.0686431076547829)"
4,5,"(0.0, 0.0)","(0.5333333333333333, 0.1496026483086191)","(0.04, 0.08280786712108251)","(0.0, 0.0)","(0.1, 0.08451542547285167)","(0.13466666666666666, 0.039617216074881)","(399.9133925237072, 1.0003997186527727)","(8.566470337565988, 0.5984624287765763)"
