,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.92, 0.10823255385643321)","(0.18, 0.07745966692414834)","(0.0, 0.0)","(0.5, 0.14638501094227999)","(0.32, 0.029277002188456004)","(373.3610807922048, 16.307087671887693)","(9.105927970105162, 1.1170650561659856)"
1,2,"(0.18666666666666668, 0.20307165050320353)","(0.9466666666666667, 0.06399404734221843)","(0.21333333333333335, 0.0990430401872025)","(0.22, 0.18593393604027364)","(0.6133333333333333, 0.10600988273786191)","(0.436, 0.0646750117344956)","(681.7946835966936, 27.738879033519055)","(9.084101029500987, 1.1296663855410831)"
2,3,"(0.35333333333333333, 0.22635833370586386)","(0.9666666666666667, 0.06172133998483675)","(0.23333333333333334, 0.0816496580927726)","(0.5466666666666666, 0.22318047362958035)","(0.7533333333333333, 0.12459458063579462)","(0.5706666666666667, 0.07814516406449389)","(956.6203332653114, 64.1219148117347)","(9.120017239513496, 1.1223796709366922)"
3,4,"(0.3933333333333333, 0.31502078540644785)","(0.9866666666666667, 0.03518657752744983)","(0.24, 0.06324555320336758)","(0.6133333333333333, 0.27740292167239505)","(0.7666666666666667, 0.11126972805283739)","(0.6, 0.10663690060869441)","(1233.288506858439, 59.581972447256696)","(9.050699061124275, 1.1382600094756747)"
4,5,"(0.37333333333333335, 0.3104528182847635)","(1.0, 0.0)","(0.24, 0.10555973258234952)","(0.6, 0.2645751311064591)","(0.76, 0.14040757000349274)","(0.5946666666666667, 0.10154989390630083)","(1516.1805638715934, 80.1281377228578)","(8.85468174040628, 0.5886025222200483)"
