,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.88, 0.17402791237532642)","(0.31, 0.20890872921651013)","(0.375, 0.14236522448567676)","(234.57567504320372, 10.442316677667312)","(13.422362796067318, 13.029260748439915)"
1,2,"(0.02, 0.041403933560541256)","(0.98, 0.04140393356054124)","(0.5433333333333333, 0.13740797786501474)","(0.5216666666666667, 0.06739188873051909)","(407.88247693507583, 19.020768136894404)","(12.141551007199935, 11.934539760485924)"
2,3,"(0.02, 0.041403933560541256)","(0.98, 0.04140393356054124)","(0.54, 0.17647338933351153)","(0.52, 0.09599107101332766)","(567.6917514782705, 31.081834421440057)","(13.522876182932427, 12.789449023303558)"
3,4,"(0.03333333333333333, 0.048795003647426664)","(0.9666666666666667, 0.06172133998483675)","(0.64, 0.15142183273415835)","(0.5700000000000001, 0.08670557734573447)","(730.3243514288635, 42.439290176793946)","(12.554890829399422, 11.639573334482536)"
4,5,"(0.04666666666666667, 0.0915475416434127)","(0.9933333333333333, 0.025819888974716106)","(0.66, 0.14167366929471606)","(0.59, 0.07722878811871721)","(869.1130208296711, 50.9322743921517)","(12.784692688866441, 13.055092565288644)"
