,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.6933333333333334, 0.17511900715418263)","(0.013333333333333334, 0.035186577527449844)","(0.013333333333333334, 0.035186577527449844)","(0.18666666666666668, 0.11254628677422755)","(0.18133333333333335, 0.05262626539593903)","(17.17799650146626, 0.3166351889210077)","(1.6569643709498147, 0.8415760002778749)"
1,2,"(0.0, 0.0)","(0.86, 0.09102589898327995)","(0.02, 0.041403933560541256)","(0.23333333333333334, 0.11126972805283736)","(0.29333333333333333, 0.13870146083619753)","(0.2813333333333333, 0.04501851470969102)","(17.985192240735827, 0.422914007092901)","(1.5551396953019625, 0.857625958820193)"
2,3,"(0.013333333333333334, 0.035186577527449844)","(0.9266666666666666, 0.05936168397046636)","(0.05333333333333334, 0.06399404734221845)","(0.52, 0.21778101714468004)","(0.48, 0.21447610589527216)","(0.39866666666666667, 0.07726269351714196)","(18.152794574100213, 0.402976867741124)","(1.5540930067421868, 0.9406579100899064)"
3,4,"(0.02666666666666667, 0.05936168397046637)","(0.9666666666666667, 0.06172133998483675)","(0.05333333333333334, 0.06399404734221845)","(0.6666666666666666, 0.17994708216848748)","(0.54, 0.16818357317441643)","(0.45066666666666666, 0.06363586889108853)","(19.179758940039513, 0.6227416608141327)","(1.4133430355228485, 0.6865644350908277)"
4,5,"(0.07333333333333333, 0.1279880946844369)","(0.98, 0.04140393356054124)","(0.06666666666666667, 0.08997354108424374)","(0.7266666666666667, 0.2433887738538802)","(0.7133333333333334, 0.11872336794093276)","(0.512, 0.06037975062646654)","(19.168040100632545, 0.6478407566015907)","(1.1405095418604712, 0.5648912599163185)"
