,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.76, 0.12421180068162378)","(0.0, 0.0)","(0.03333333333333333, 0.06172133998483677)","(0.25333333333333335, 0.19223002094465097)","(0.20933333333333334, 0.050634074730457196)","(6.623134766604441, 1.0594446611198147)","(1.8585207474883645, 0.9229196690776794)"
1,2,"(0.006666666666666667, 0.025819888974716113)","(0.86, 0.13522468075656266)","(0.02666666666666667, 0.05936168397046637)","(0.38, 0.22103651928390217)","(0.41333333333333333, 0.15976172734359603)","(0.3373333333333333, 0.07995236677160315)","(8.551490364091782, 0.18447617008641323)","(1.7720580723447104, 0.9520846270201322)"
2,3,"(0.04, 0.07367883976130073)","(0.9066666666666666, 0.13345232785352157)","(0.06666666666666667, 0.08164965809277261)","(0.68, 0.25967012040004034)","(0.48666666666666664, 0.1959105724072909)","(0.436, 0.10062660823914461)","(10.604804287090277, 0.29209684340666836)","(1.7568105001933874, 1.0208947389937697)"
3,4,"(0.02666666666666667, 0.05936168397046637)","(0.9533333333333334, 0.0833809387832792)","(0.04666666666666667, 0.051639777949432225)","(0.7066666666666667, 0.2374467358818655)","(0.6266666666666667, 0.1667618775665584)","(0.47200000000000003, 0.07992853951231331)","(12.981141239521094, 0.25857924047942904)","(1.7918787447968498, 1.2730069609939245)"
4,5,"(0.060000000000000005, 0.08280786712108251)","(0.9666666666666667, 0.07237468644557457)","(0.07333333333333333, 0.08837151016885368)","(0.8466666666666667, 0.22318047362958038)","(0.7133333333333334, 0.19952324127660873)","(0.532, 0.08873717211116046)","(14.883595741214231, 0.303710942674996)","(1.644069720998717, 0.8680741445422201)"
