,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.006666666666666667, 0.025819888974716113)","(0.47333333333333333, 0.1279880946844369)","(0.02, 0.041403933560541256)","(0.060000000000000005, 0.07367883976130073)","(0.1, 0.09258200997725516)","(0.132, 0.04887301329539062)","(0.08563500943904122, 0.034763568257063684)","(1.4514611155415575, 0.8077032546557434)"
1,2,"(0.03333333333333333, 0.06172133998483677)","(0.5866666666666667, 0.1302013093343571)","(0.03333333333333333, 0.06172133998483677)","(0.44, 0.28485585327118895)","(0.2, 0.13627702877384937)","(0.25866666666666666, 0.10676186228281725)","(0.19174664709717035, 0.04809050812207335)","(1.407630345916065, 0.7888893868591104)"
2,3,"(0.04, 0.050709255283711)","(0.6866666666666666, 0.14074631010979938)","(0.006666666666666667, 0.025819888974716113)","(0.6, 0.19272482233188631)","(0.36666666666666664, 0.12344267996967352)","(0.34, 0.0459813626840888)","(0.2913585431951409, 0.05399610099489794)","(1.4166307600603127, 0.7486650004591526)"
3,4,"(0.04, 0.06324555320336758)","(0.5666666666666667, 0.1588650220724979)","(0.04666666666666667, 0.06399404734221845)","(0.7733333333333333, 0.2250925735484551)","(0.38666666666666666, 0.14074631010979935)","(0.3626666666666667, 0.06670475102662335)","(0.4336174684188639, 0.10210000055356117)","(1.560219982250904, 0.848032439271299)"
4,5,"(0.06666666666666667, 0.0723746864455746)","(0.6533333333333333, 0.14074631010979938)","(0.03333333333333333, 0.06172133998483677)","(0.88, 0.13732131246511906)","(0.43333333333333335, 0.1759328876372492)","(0.41333333333333333, 0.06872997543873796)","(0.6123273959693809, 0.11971841342453586)","(1.3287522002123295, 0.6899526789129921)"
