,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.7733333333333333, 0.11629191512658793)","(0.013333333333333334, 0.035186577527449844)","(0.07333333333333333, 0.1162919151265879)","(0.21333333333333335, 0.13557637102737474)","(0.21466666666666667, 0.05097151398668905)","(108.71284256510747, 8.088577696653687)","(1.1724943908009058, 0.5432586233190461)"
1,2,"(0.006666666666666667, 0.025819888974716113)","(0.9, 0.09258200997725514)","(0.04, 0.050709255283711)","(0.31333333333333335, 0.2030716505032035)","(0.38666666666666666, 0.1302013093343571)","(0.3293333333333333, 0.05897537823613543)","(102.67706177876487, 11.767577845975598)","(1.0928657959370562, 0.6934938211291904)"
2,3,"(0.013333333333333334, 0.051639777949432225)","(0.9533333333333334, 0.0833809387832792)","(0.06666666666666667, 0.0723746864455746)","(0.5533333333333333, 0.11872336794093272)","(0.5466666666666666, 0.1302013093343571)","(0.4266666666666667, 0.04879500364742666)","(103.97010609234373, 9.917115661813666)","(1.2381672277503337, 0.6525233469219441)"
3,4,"(0.02, 0.07745966692414834)","(0.9866666666666667, 0.03518657752744983)","(0.05333333333333334, 0.051639777949432225)","(0.7133333333333334, 0.15976172734359606)","(0.64, 0.12421180068162377)","(0.4826666666666667, 0.04832430129073876)","(102.17006325324377, 9.560362486541106)","(1.2140547740117957, 0.7019334907816597)"
4,5,"(0.02666666666666667, 0.05936168397046637)","(0.98, 0.04140393356054124)","(0.06666666666666667, 0.06172133998483677)","(0.7333333333333334, 0.17182493859684492)","(0.6666666666666666, 0.17994708216848748)","(0.49466666666666664, 0.05878127333801213)","(99.98328628290135, 7.922187516408765)","(1.3205314615741373, 0.9210638102271712)"
