,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.66, 0.1992844341996778)","(0.006666666666666667, 0.025819888974716113)","(0.0, 0.0)","(0.13333333333333333, 0.1588650220724979)","(0.16, 0.04208834246473211)","(24.71443325380484, 1.3595564575736467)","(7.268709986501684, 2.3536546000722733)"
1,2,"(0.060000000000000005, 0.07367883976130073)","(0.8666666666666667, 0.14960264830861913)","(0.013333333333333334, 0.035186577527449844)","(0.4666666666666667, 0.24688535993934707)","(0.3, 0.17728105208558367)","(0.3413333333333333, 0.0746292423217857)","(29.57574447101603, 0.9651911804333857)","(7.2820371606076755, 2.282614408367993)"
2,3,"(0.14666666666666667, 0.13557637102737477)","(0.9, 0.15583874449479593)","(0.006666666666666667, 0.025819888974716113)","(0.8533333333333334, 0.29244454093692623)","(0.46, 0.21313979316066586)","(0.47333333333333333, 0.09700270001151416)","(35.956248913084465, 1.1388830085267527)","(7.286036362312734, 2.3144970847581456)"
3,4,"(0.28, 0.18593393604027364)","(0.9266666666666666, 0.13345232785352157)","(0.02, 0.041403933560541256)","(0.9333333333333333, 0.23196879921559238)","(0.5666666666666667, 0.20236694629405502)","(0.5453333333333333, 0.09811557810392123)","(42.29458309728652, 1.392202364645264)","(7.332305544925233, 2.3245888306595246)"
4,5,"(0.35333333333333333, 0.1846489590960049)","(0.92, 0.10823255385643321)","(0.04, 0.06324555320336758)","(0.9266666666666666, 0.23135213317324205)","(0.6466666666666667, 0.22318047362958038)","(0.5773333333333334, 0.08843614860990036)","(48.84136230113606, 1.7442878727910385)","(7.344707479017476, 2.3377364353774635)"
