,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.013333333333333334, 0.035186577527449844)","(0.7733333333333333, 0.15796322658258458)","(0.02666666666666667, 0.05936168397046637)","(0.006666666666666667, 0.025819888974716113)","(0.14, 0.09856107606091623)","(0.192, 0.03985688683993556)","(109.85943998663376, 10.7043006254546)","(6.980083107451597, 2.4135937636915012)"
1,2,"(0.02666666666666667, 0.04577377082170635)","(0.86, 0.13522468075656266)","(0.03333333333333333, 0.048795003647426664)","(0.1, 0.16903085094570333)","(0.3333333333333333, 0.17182493859684492)","(0.27066666666666667, 0.052299503776212786)","(108.65930286776275, 9.153871825183773)","(6.925671759139125, 2.228649589139178)"
2,3,"(0.03333333333333333, 0.06172133998483677)","(0.9533333333333334, 0.06399404734221843)","(0.04666666666666667, 0.07432233529572066)","(0.11333333333333334, 0.10600988273786194)","(0.4666666666666667, 0.12909944487358055)","(0.32266666666666666, 0.048911971462832625)","(92.28715905126495, 18.697877754715034)","(6.796727912252148, 2.272069407067385)"
3,4,"(0.09333333333333334, 0.07037315505489969)","(0.9466666666666667, 0.0990430401872025)","(0.04666666666666667, 0.06399404734221845)","(0.16, 0.15023790657297037)","(0.5066666666666667, 0.17915143899851346)","(0.3506666666666667, 0.0649688570082034)","(76.78746550705594, 14.647440119543916)","(6.693487773494174, 2.1814796273657615)"
4,5,"(0.14666666666666667, 0.0990430401872025)","(0.96, 0.09102589898327995)","(0.06666666666666667, 0.08164965809277261)","(0.22, 0.1820517979665599)","(0.5666666666666667, 0.17994708216848745)","(0.392, 0.06360592964271716)","(80.8152396863016, 11.665031425582864)","(6.677433785206328, 2.113059135198239)"
