,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.08, 0.13165611772087668)","(0.41000000000000003, 0.2766867462592951)","(0.27, 0.17191729277636836)","(0.2575, 0.15002314636230119)","(104.21208219679538, 49.5405054813091)","(14.595801085606217, 11.645469160120584)"
1,2,"(0.19, 0.22827858224351907)","(0.57, 0.21108186931983416)","(0.32, 0.15670212364724212)","(0.35, 0.1)","(125.63426357056014, 29.90513193364328)","(13.664132290985435, 10.791978176436752)"
2,3,"(0.2, 0.19436506316151)","(0.6, 0.19436506316151)","(0.47, 0.1858912465813158)","(0.435, 0.14003967691733338)","(128.13446003100836, 30.192451777169392)","(14.5027671426069, 10.091525186697702)"
3,4,"(0.16, 0.21186998109427604)","(0.58, 0.17511900715418263)","(0.465, 0.17488091186099566)","(0.4175, 0.14242444390701414)","(140.8110557662323, 3.032049054646337)","(15.306089483294636, 10.818407431486419)"
4,5,"(0.27, 0.2668749186833079)","(0.58, 0.19888578520235065)","(0.415, 0.19155794017592812)","(0.42, 0.11773322008299573)","(127.46071987682953, 29.32070090215572)","(16.040255851880648, 11.757971333304793)"
