,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.09, 0.14491376746189438)","(0.41, 0.1911950719959998)","(0.2, 0.13333333333333333)","(0.225, 0.08579691784155835)","(0.054899673396721485, 0.019416672079009826)","(13.34418373669032, 10.917913535385896)"
1,2,"(0.2, 0.2581988897471611)","(0.43, 0.23118054512532935)","(0.355, 0.08959786703810409)","(0.33499999999999996, 0.10082988974836116)","(0.07523062839172781, 0.01538333306831172)","(14.564943787711673, 10.654302197728242)"
2,3,"(0.18, 0.18737959096740261)","(0.65, 0.20682789409984761)","(0.465, 0.11559027256266469)","(0.44, 0.08755950357709132)","(0.08923812170978636, 0.012396353859568537)","(15.37577681466937, 11.847325731417882)"
3,4,"(0.19, 0.19119507199599983)","(0.66, 0.19550504398153576)","(0.49, 0.14102797200870787)","(0.4575, 0.11963486114005398)","(0.10035318830050528, 0.01473726414804777)","(13.658841925533489, 10.393414158078036)"
4,5,"(0.26, 0.1349897115421106)","(0.73, 0.18287822299126938)","(0.52, 0.13784048752090222)","(0.5075, 0.10609874855267824)","(0.10804421559441835, 0.01786848184006851)","(15.902091934159397, 13.02443892319204)"
