,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.14, 0.1349897115421106)","(0.62, 0.2573367875415838)","(0.41500000000000004, 0.14729034063523802)","(0.39749999999999996, 0.12987707863805512)","(0.3702122462913394, 0.08826129641103377)","(13.511607700691092, 10.7846199560985)"
1,2,"(0.2, 0.22110831935702666)","(0.76, 0.19550504398153576)","(0.605, 0.16064107680028653)","(0.5425, 0.11368206151856637)","(0.9931875502341427, 0.2288089495273123)","(13.937659561808687, 10.002339680142194)"
2,3,"(0.32, 0.22010098692292235)","(0.85, 0.13540064007726602)","(0.675, 0.12304019216861166)","(0.63, 0.06645800679125628)","(1.4868259113864042, 0.2398844719422118)","(14.164625338383484, 10.449286041471858)"
3,4,"(0.34, 0.2503331114069145)","(0.9400000000000001, 0.05163977794943221)","(0.76, 0.11737877907772673)","(0.7, 0.06346477588219925)","(1.9934387345099822, 0.2896476414220388)","(14.805409156088718, 11.379754050840543)"
4,5,"(0.47000000000000003, 0.26267851073127396)","(0.9, 0.09428090415820635)","(0.785, 0.09732534213770953)","(0.735, 0.06892024376045112)","(2.3642031895462425, 0.4092129578851116)","(14.534980615973472, 10.437865737578308)"
