,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.04, 0.06992058987801011)","(0.46, 0.36575644598253876)","(0.135, 0.08181958472422385)","(0.1925, 0.09431772544613941)","(14.24520403156057, 0.4107801742810613)","(15.923003733414225, 12.746106869230244)"
1,2,"(0.11, 0.13703203194062977)","(0.65, 0.2505549396395485)","(0.28, 0.15846485765339619)","(0.33, 0.11413929112175954)","(14.665031451848336, 0.4036030897224253)","(16.23518154071644, 12.203195056167129)"
2,3,"(0.19, 0.19119507199599983)","(0.76, 0.15055453054181622)","(0.445, 0.11413929112175956)","(0.46, 0.08834905520465716)","(15.098654818208889, 0.32854816527269415)","(16.488824647432192, 12.881265264835303)"
3,4,"(0.19, 0.20789954839350233)","(0.78, 0.16865480854231357)","(0.52, 0.2110818693198342)","(0.5025000000000001, 0.12987707863805514)","(15.496764579159208, 0.4836338052960167)","(15.311546199233272, 11.528883513154646)"
4,5,"(0.17, 0.18287822299126938)","(0.8, 0.24037008503093263)","(0.48, 0.15846485765339619)","(0.4825, 0.1253051830088799)","(15.552738819736987, 0.5230036796711361)","(12.611179547547362, 8.9001412802138)"
