,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.13, 0.11595018087284058)","(0.65, 0.3027650354097492)","(0.36, 0.1349897115421106)","(0.375, 0.13176156917368248)","(827.5084159526741, 260.54534038436736)","(13.600052657304332, 10.575741818569178)"
1,2,"(0.26, 0.18973665961010278)","(0.7, 0.23570226039551587)","(0.505, 0.2006240264773888)","(0.4925, 0.1541328791804151)","(921.953846889385, 197.64769269089362)","(12.441580506903119, 8.84105988445202)"
2,3,"(0.26, 0.20110804171997806)","(0.89, 0.09944289260117532)","(0.655, 0.06851601597031488)","(0.615, 0.07283924461137385)","(398.11449399704577, 329.83556791896694)","(7.827744953520596, 4.835942459040473)"
3,4,"(0.43, 0.18287822299126935)","(0.92, 0.07888106377466153)","(0.685, 0.13550317749451898)","(0.68, 0.06952217871538069)","(186.16918170647696, 35.73125548302404)","(7.230230522691272, 5.43386799730639)"
4,5,"(0.47000000000000003, 0.2830390628713837)","(0.91, 0.07378647873726217)","(0.78, 0.1273664878302853)","(0.735, 0.09732534213770955)","(184.0508939524647, 35.50275595555451)","(7.280233540083282, 5.455393940510683)"
