,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.06, 0.09660917830792959)","(0.51, 0.28460498941515416)","(0.165, 0.12483322207382669)","(0.225, 0.12133516482134198)","(17.13932505612029, 1.3928845836799182)","(16.299981485062744, 12.794034640318882)"
1,2,"(0.22, 0.24855135843076331)","(0.67, 0.29832867780352595)","(0.445, 0.13006408676751116)","(0.445, 0.1206464071390257)","(20.888424725353254, 0.8198574966963735)","(15.210799934307579, 11.274805179169572)"
2,3,"(0.2, 0.18257418583505539)","(0.9, 0.13333333333333333)","(0.595, 0.1623610517061007)","(0.5725, 0.10168715640521067)","(25.22058202683693, 1.1834439532938537)","(14.775298092223238, 10.2259330100018)"
3,4,"(0.29, 0.25144029554194813)","(0.95, 0.07071067811865474)","(0.745, 0.15174906186786719)","(0.6825, 0.09721825388726588)","(29.777327383076774, 1.696243422001907)","(14.503085110662505, 10.05556948211751)"
4,5,"(0.42, 0.18135294011647257)","(0.96, 0.06992058987801009)","(0.795, 0.11413929112175954)","(0.7425, 0.06241661103691335)","(33.31486727874726, 2.0758816488782053)","(15.121111795492471, 12.389746422131587)"
