,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.11, 0.16633299933166198)","(0.64, 0.20655911179772893)","(0.33, 0.10593499054713802)","(0.35250000000000004, 0.09086773049022652)","(14.24520403156057, 0.4107801742810613)","(15.923003733414225, 12.746106869230244)"
1,2,"(0.25, 0.2635231383473649)","(0.77, 0.2110818693198342)","(0.57, 0.12292725943057184)","(0.54, 0.07745966692414834)","(14.665031451848336, 0.4036030897224253)","(16.23518154071644, 12.203195056167129)"
2,3,"(0.33999999999999997, 0.2065591117977289)","(0.8200000000000001, 0.13165611772087665)","(0.675, 0.13794121131039042)","(0.6275, 0.08118052585305036)","(15.098654818208889, 0.32854816527269415)","(16.488824647432192, 12.881265264835303)"
3,4,"(0.36, 0.2913569784454954)","(0.84, 0.1264911064067352)","(0.775, 0.0950146187582615)","(0.6875, 0.06795627679291706)","(15.496764579159208, 0.4836338052960167)","(15.311546199233272, 11.528883513154646)"
4,5,"(0.38, 0.2699794230842212)","(0.93, 0.08232726023485644)","(0.77, 0.11352924243950935)","(0.7125, 0.05921946001479957)","(15.552738819736987, 0.5230036796711361)","(12.611179547547362, 8.9001412802138)"
