,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.05, 0.097182531580755)","(0.36, 0.23664319132398465)","(0.16, 0.1429840705968481)","(0.1825, 0.11669642477623535)","(104.21208219679538, 49.5405054813091)","(14.595801085606217, 11.645469160120584)"
1,2,"(0.16, 0.22705848487901867)","(0.59, 0.2183269719175042)","(0.255, 0.11654755824698058)","(0.315, 0.1042166546724232)","(125.63426357056014, 29.90513193364328)","(13.664132290985435, 10.791978176436752)"
2,3,"(0.15, 0.19578900207451216)","(0.57, 0.1946506842754191)","(0.395, 0.132182533725989)","(0.3775, 0.12934127982460458)","(128.13446003100836, 30.192451777169392)","(14.5027671426069, 10.091525186697702)"
3,4,"(0.12, 0.19888578520235062)","(0.6, 0.21081851067789195)","(0.415, 0.1292069829554287)","(0.3875, 0.13294213444619848)","(140.8110557662323, 3.032049054646337)","(15.306089483294636, 10.818407431486419)"
4,5,"(0.18, 0.20439612955674522)","(0.53, 0.27100635498903797)","(0.335, 0.14346892811104897)","(0.345, 0.1352980249506827)","(127.46071987682953, 29.32070090215572)","(16.040255851880648, 11.757971333304793)"
