,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.06666666666666667, 0.11751393027860063)","(0.5066666666666667, 0.38072612328599276)","(0.18, 0.14491376746189438)","(0.23333333333333334, 0.14536489390823487)","(143.25819655553593, 28.598142413257094)","(8.186327959814419, 7.228464676108293)"
1,2,"(0.21333333333333332, 0.24746332099544618)","(0.62, 0.30047581314594074)","(0.39666666666666667, 0.14200938936093863)","(0.4066666666666667, 0.13445215116308462)","(143.28567201087716, 28.114754191121264)","(7.336069070796172, 5.686762905722705)"
2,3,"(0.22666666666666668, 0.22189658681037713)","(0.8333333333333334, 0.19518001458970666)","(0.5166666666666667, 0.0816496580927726)","(0.5233333333333333, 0.06441125308367728)","(143.5012992586475, 28.49714326499217)","(7.146792214953651, 5.625037003597873)"
3,4,"(0.23333333333333334, 0.24976179127511153)","(0.8133333333333334, 0.1807392228230128)","(0.5633333333333334, 0.18172454298693264)","(0.5433333333333333, 0.12693736738287603)","(143.29635607084882, 28.50218310540167)","(7.183838373585604, 5.533892140600904)"
4,5,"(0.2866666666666667, 0.3181793444554427)","(0.8666666666666667, 0.10465362369445672)","(0.5733333333333334, 0.1935261764009741)","(0.575, 0.15000000000000002)","(143.42612762933908, 28.624398089864425)","(7.834327632475955, 6.359864740589893)"
