,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(0.7866666666666666, 0.1995232412766087)","(0.013333333333333334, 0.035186577527449844)","(0.0, 0.0)","(0.19333333333333333, 0.17915143899851346)","(0.19866666666666666, 0.06390469093743842)","(944.7974555228526, 418.70350898382463)"
1,2,"(0.0, 0.0)","(0.9066666666666667, 0.10327955589886444)","(0.02, 0.041403933560541256)","(0.0, 0.0)","(0.32666666666666666, 0.20862360730226462)","(0.25066666666666665, 0.05848890818738525)","(1074.0685541709886, 398.08768966241576)"
2,3,"(0.0, 0.0)","(0.8866666666666667, 0.10600988273786192)","(0.006666666666666667, 0.025819888974716113)","(0.0, 0.0)","(0.38, 0.26511453050656103)","(0.25466666666666665, 0.0730818197703942)","(348.7700439807028, 350.22140700093297)"
3,4,"(0.0, 0.0)","(0.9133333333333333, 0.10600988273786194)","(0.013333333333333334, 0.035186577527449844)","(0.0, 0.0)","(0.47333333333333333, 0.28900486072695997)","(0.28, 0.07289914755527471)","(228.05366508755833, 28.854046667808646)"
4,5,"(0.0, 0.0)","(0.9333333333333333, 0.07237468644557457)","(0.03333333333333333, 0.048795003647426664)","(0.013333333333333334, 0.035186577527449844)","(0.44, 0.18822478962286404)","(0.28400000000000003, 0.05913664563654974)","(222.4835498011671, 30.25385578052746)"
