,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(0.8666666666666667, 0.1838736626315031)","(0.006666666666666667, 0.025819888974716113)","(0.0, 0.0)","(0.21333333333333335, 0.1846489590960049)","(0.21733333333333335, 0.0675559732652082)","(944.7974555228526, 418.70350898382463)"
1,2,"(0.0, 0.0)","(0.9133333333333333, 0.11254628677422755)","(0.006666666666666667, 0.025819888974716113)","(0.0, 0.0)","(0.36666666666666664, 0.19518001458970663)","(0.25733333333333336, 0.060882400303097994)","(1074.0685541709886, 398.08768966241576)"
2,3,"(0.0, 0.0)","(0.9466666666666667, 0.07432233529572063)","(0.0, 0.0)","(0.0, 0.0)","(0.41333333333333333, 0.2748159557300295)","(0.272, 0.06752777206453653)","(348.7700439807028, 350.22140700093297)"
3,4,"(0.0, 0.0)","(0.9133333333333333, 0.12459458063579461)","(0.013333333333333334, 0.035186577527449844)","(0.0, 0.0)","(0.48, 0.27307769694983985)","(0.2813333333333333, 0.07110019757523951)","(228.05366508755833, 28.854046667808646)"
4,5,"(0.0, 0.0)","(0.96, 0.08280786712108251)","(0.03333333333333333, 0.08997354108424374)","(0.0, 0.0)","(0.44666666666666666, 0.2325838302531758)","(0.288, 0.06360592964271716)","(222.4835498011671, 30.25385578052746)"
