,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(0.8733333333333333, 0.15337473561121312)","(0.0, 0.0)","(0.0, 0.0)","(0.3, 0.25911938781738647)","(0.23466666666666666, 0.07945049372018372)","(4497.769775804908, 224.15785863136415)"
1,2,"(0.0, 0.0)","(0.9733333333333334, 0.05936168397046636)","(0.0, 0.0)","(0.0, 0.0)","(0.49333333333333335, 0.2604026186687142)","(0.29333333333333333, 0.05887840577551898)","(4162.548481999679, 232.30702834968488)"
2,3,"(0.0, 0.0)","(0.96, 0.06324555320336757)","(0.0, 0.0)","(0.006666666666666667, 0.025819888974716113)","(0.5066666666666667, 0.21536237457121515)","(0.2946666666666667, 0.0542305484109499)","(3978.0912289842654, 191.0671528797406)"
3,4,"(0.0, 0.0)","(0.98, 0.04140393356054124)","(0.006666666666666667, 0.025819888974716113)","(0.04, 0.11212238211627763)","(0.48, 0.25128242505765724)","(0.30133333333333334, 0.0647927097603985)","(3889.433368095445, 181.792283984075)"
4,5,"(0.0, 0.0)","(0.9866666666666667, 0.03518657752744983)","(0.006666666666666667, 0.025819888974716113)","(0.02666666666666667, 0.07037315505489969)","(0.58, 0.23664319132398465)","(0.32, 0.06)","(3777.1190274935216, 153.63868274889435)"
