,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(0.3466666666666667, 0.1302013093343571)","(0.04, 0.050709255283711)","(0.006666666666666667, 0.025819888974716113)","(0.05333333333333334, 0.0915475416434127)","(0.08933333333333333, 0.03692979181920099)","(0.09857444788018863, 0.05615673836436304)"
1,2,"(0.006666666666666667, 0.025819888974716113)","(0.44666666666666666, 0.17674302033770736)","(0.02, 0.041403933560541256)","(0.026666666666666665, 0.07988086367179802)","(0.22666666666666668, 0.10997835284835873)","(0.14533333333333334, 0.041034248181360936)","(0.15415223548188806, 0.05057649121383425)"
2,3,"(0.0, 0.0)","(0.48666666666666664, 0.11872336794093273)","(0.0, 0.0)","(0.013333333333333334, 0.035186577527449844)","(0.2, 0.15583874449479593)","(0.14, 0.048403069560278324)","(0.2118914695456624, 0.041830302730369515)"
3,4,"(0.0, 0.0)","(0.48, 0.1740279123753264)","(0.006666666666666667, 0.025819888974716113)","(0.0, 0.0)","(0.15333333333333335, 0.0990430401872025)","(0.128, 0.04195235392680606)","(0.24911272895211975, 0.030418126716240664)"
4,5,"(0.0, 0.0)","(0.4533333333333333, 0.17674302033770733)","(0.006666666666666667, 0.025819888974716113)","(0.026666666666666665, 0.07988086367179802)","(0.13333333333333333, 0.08997354108424374)","(0.124, 0.05138093031466052)","(0.28981110469127697, 0.02350077649666219)"
