,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.84, 0.145405835999994)","(0.04, 0.07367883976130073)","(0.0, 0.0)","(0.32666666666666666, 0.28900486072695997)","(0.24133333333333334, 0.08895156520478407)","(108.0134375184464, 2.663013709430362)","(18.457429710651436, 16.626902240325297)"
1,2,"(0.0, 0.0)","(0.9, 0.12535663410560174)","(0.03333333333333333, 0.06172133998483677)","(0.013333333333333334, 0.035186577527449844)","(0.5466666666666666, 0.2722044049886741)","(0.2986666666666667, 0.07576907272068455)","(164.96057531141366, 8.023991446812142)","(13.90802736999467, 15.097571319082833)"
2,3,"(0.0, 0.0)","(0.8866666666666667, 0.15976172734359606)","(0.03333333333333333, 0.0723746864455746)","(0.04, 0.09102589898327995)","(0.5066666666666667, 0.29632671801497046)","(0.29333333333333333, 0.09060642256222132)","(218.08774537354086, 5.947350572509436)","(10.739829735147456, 10.306271635563602)"
3,4,"(0.006666666666666667, 0.025819888974716113)","(0.96, 0.06324555320336757)","(0.04, 0.08280786712108251)","(0.04, 0.06324555320336758)","(0.6133333333333333, 0.2325838302531758)","(0.332, 0.06624629369686601)","(271.95388572026667, 9.634755946745978)","(13.088857806753367, 15.088551817424184)"
4,5,"(0.006666666666666667, 0.025819888974716113)","(0.9533333333333334, 0.07432233529572063)","(0.05333333333333334, 0.0833809387832792)","(0.08, 0.15675276256394516)","(0.5666666666666667, 0.22253945610567472)","(0.332, 0.08545675598135669)","(340.6713425510563, 18.232835089917067)","(34.16221495453889, 35.27101468954808)"
