,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(0.86, 0.15491933384829668)","(0.04, 0.050709255283711)","(0.0, 0.0)","(0.36, 0.29228166454393173)","(0.252, 0.08873717211116047)","(17.946101780515164, 0.5764630314533963)"
1,2,"(0.013333333333333334, 0.035186577527449844)","(0.9133333333333333, 0.0915475416434127)","(0.04666666666666667, 0.0833809387832792)","(0.03333333333333333, 0.06172133998483677)","(0.4866666666666667, 0.20307165050320353)","(0.2986666666666667, 0.05262626539593902)","(17.977190201481182, 0.866720671226925)"
2,3,"(0.0, 0.0)","(0.9400000000000001, 0.06324555320336757)","(0.06666666666666667, 0.11126972805283736)","(0.02, 0.041403933560541256)","(0.58, 0.17808505191139912)","(0.32133333333333336, 0.05780097214539199)","(19.05699328398332, 0.5881560423361754)"
3,4,"(0.0, 0.0)","(0.98, 0.04140393356054124)","(0.1, 0.10690449676496976)","(0.06666666666666667, 0.1543033499620919)","(0.6666666666666666, 0.198805959477601)","(0.3626666666666667, 0.0696385224536234)","(18.630409848317505, 0.45726894030511195)"
4,5,"(0.0, 0.0)","(0.96, 0.06324555320336757)","(0.07333333333333333, 0.13870146083619753)","(0.02666666666666667, 0.05936168397046637)","(0.7133333333333334, 0.1846489590960049)","(0.3546666666666667, 0.06435023217481332)","(19.94597923634574, 1.2975090195165575)"
