,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(0.49333333333333335, 0.16242214252050852)","(0.006666666666666667, 0.025819888974716113)","(0.0, 0.0)","(0.05333333333333334, 0.06399404734221845)","(0.11066666666666668, 0.039904648255321744)","(647.3389225519572, 275.4456714409744)"
1,2,"(0.0, 0.0)","(0.64, 0.14040757000349274)","(0.02, 0.041403933560541256)","(0.0, 0.0)","(0.14, 0.12421180068162375)","(0.16, 0.04342481186734475)","(573.4901365359624, 227.97096444436642)"
2,3,"(0.0, 0.0)","(0.5599999999999999, 0.16388149028228555)","(0.02666666666666667, 0.07037315505489969)","(0.0, 0.0)","(0.13333333333333333, 0.1759328876372492)","(0.144, 0.07139427748176219)","(689.7326855262742, 231.20005756651636)"
3,4,"(0.0, 0.0)","(0.64, 0.12983506020002017)","(0.03333333333333333, 0.0723746864455746)","(0.0, 0.0)","(0.17333333333333334, 0.17511900715418263)","(0.16933333333333334, 0.053913510984415276)","(610.919475070977, 257.8837478787443)"
4,5,"(0.0, 0.0)","(0.5333333333333333, 0.16761634196950517)","(0.02666666666666667, 0.07037315505489969)","(0.0, 0.0)","(0.14, 0.1804755622554715)","(0.14, 0.07171371656006362)","(552.3167448207736, 205.65648180737176)"
