,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(0.44, 0.188224789622864)","(0.006666666666666667, 0.025819888974716113)","(0.0, 0.0)","(0.08666666666666667, 0.07432233529572066)","(0.10666666666666667, 0.04937707198786941)","(647.3389225519572, 275.4456714409744)"
1,2,"(0.0, 0.0)","(0.6, 0.13093073414159542)","(0.006666666666666667, 0.025819888974716113)","(0.0, 0.0)","(0.16, 0.11212238211627762)","(0.15333333333333335, 0.03598941643369749)","(573.4901365359624, 227.97096444436642)"
2,3,"(0.0, 0.0)","(0.5333333333333333, 0.18771812708978117)","(0.03333333333333333, 0.06172133998483677)","(0.0, 0.0)","(0.14, 0.1804755622554715)","(0.14133333333333334, 0.06738658902891866)","(689.7326855262742, 231.20005756651636)"
3,4,"(0.0, 0.0)","(0.5333333333333333, 0.12909944487358055)","(0.02666666666666667, 0.04577377082170635)","(0.0, 0.0)","(0.16666666666666666, 0.20930724738891343)","(0.14533333333333334, 0.06254902838878437)","(610.919475070977, 257.8837478787443)"
4,5,"(0.0, 0.0)","(0.49333333333333335, 0.19073791542572857)","(0.05333333333333334, 0.0833809387832792)","(0.006666666666666667, 0.025819888974716113)","(0.15333333333333332, 0.1846489590960049)","(0.14133333333333334, 0.07385958363840196)","(552.3167448207736, 205.65648180737176)"
