,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(0.9066666666666666, 0.1486446705914413)","(0.013333333333333334, 0.051639777949432225)","(0.0, 0.0)","(0.3, 0.264575131106459)","(0.244, 0.07826694248349227)","(369.2503925827642, 13.850159865768678)"
1,2,"(0.02666666666666667, 0.04577377082170635)","(0.9666666666666667, 0.06172133998483675)","(0.03333333333333333, 0.08997354108424374)","(0.04666666666666667, 0.0833809387832792)","(0.5133333333333333, 0.2065591117977289)","(0.31733333333333336, 0.0683966025332782)","(708.3130895353232, 37.414268684773674)"
2,3,"(0.03333333333333333, 0.06172133998483677)","(0.98, 0.04140393356054124)","(0.06, 0.145405835999994)","(0.2733333333333333, 0.31274514194392183)","(0.6466666666666667, 0.21668498091095506)","(0.39866666666666667, 0.12058587139856966)","(1002.3595900558867, 65.09813821051713)"
3,4,"(0.07333333333333333, 0.07988086367179803)","(0.98, 0.04140393356054124)","(0.07333333333333333, 0.17511900715418263)","(0.36, 0.31121880222303866)","(0.66, 0.202837021134844)","(0.42933333333333334, 0.11385872616453041)","(1282.6625628379795, 53.056159267660945)"
4,5,"(0.05333333333333334, 0.06399404734221845)","(0.98, 0.056061191058138796)","(0.08, 0.19346465162548798)","(0.34, 0.38877095717511767)","(0.6733333333333333, 0.21865389045137937)","(0.42533333333333334, 0.14764178012370088)","(1603.7642708700462, 103.04341655396779)"
