budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.42666666666666664, 0.2016597794967223)","(0.2866666666666667, 0.25597618936887373)","(0.13999999999999999, 0.188224789622864)","(0.64, 0.21313979316066586)","(0.29333333333333333, 0.10997835284835873)","(0.35733333333333334, 0.09497869435274618)","(11.88209655826989, 2.502358029330252)","(1.8766468924004585, 0.5384557569892593)"
2,"(0.38666666666666666, 0.31817934445544266)","(0.32666666666666666, 0.2433887738538802)","(0.17333333333333334, 0.15796322658258458)","(0.5066666666666667, 0.26583202716502513)","(0.22666666666666666, 0.16242214252050852)","(0.324, 0.15328777791181808)","(14.379329066028975, 0.6428707786554327)","(2.028753572993446, 1.15800467859667)"
3,"(0.46, 0.3439269025326665)","(0.32, 0.22424476423255524)","(0.15333333333333332, 0.19223002094465097)","(0.6533333333333333, 0.24162150645369376)","(0.28, 0.161245154965971)","(0.37333333333333335, 0.12086986311535149)","(17.391708245566893, 0.8719143042158031)","(2.105627006331148, 0.9329514684693612)"
4,"(0.44666666666666666, 0.3461351236287988)","(0.2733333333333333, 0.2374467358818655)","(0.10666666666666667, 0.1162919151265879)","(0.5, 0.26186146828319085)","(0.26, 0.145405835999994)","(0.31733333333333336, 0.12464043523366763)","(20.382960233449314, 1.4294671123246303)","(2.2544655548059382, 0.9741405616291785)"
5,"(0.5, 0.32513733362117264)","(0.3466666666666667, 0.21336309316235907)","(0.16, 0.2197401062294143)","(0.6466666666666666, 0.24455985731416308)","(0.24, 0.17647338933351153)","(0.37866666666666665, 0.13233435288080322)","(24.14017214870546, 2.0072048917975627)","(1.9503575382055716, 0.7426983228545012)"
