budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.28, 0.4178174584330202)","(0.1, 0.11338934190276817)","(0.10666666666666666, 0.2016597794967223)","(0.25333333333333335, 0.26690465570704314)","(0.16666666666666666, 0.263673679998231)","(0.18133333333333335, 0.2263330878741919)","(0.15101591024625424, 0.05063786946043915)","(1.4913163004656478, 0.640567787074695)"
2,"(0.76, 0.28982753492378877)","(0.5066666666666667, 0.30581662728473336)","(0.3933333333333333, 0.22824381283013587)","(0.62, 0.2210365192839022)","(0.52, 0.19712215212183246)","(0.5599999999999999, 0.11161157134071205)","(0.22660512312237793, 0.04550411686855408)","(1.378818841398849, 0.5926100442851303)"
3,"(0.7933333333333333, 0.3575045787252575)","(0.35333333333333333, 0.31365738056189973)","(0.35333333333333333, 0.25597618936887373)","(0.6133333333333334, 0.2325838302531758)","(0.6666666666666666, 0.20236694629405505)","(0.556, 0.1616345083381463)","(0.3648084848731135, 0.08958668815573378)","(1.5708166408662996, 0.7609450470284558)"
4,"(0.9266666666666666, 0.21536237457121515)","(0.42, 0.4074309757492673)","(0.5, 0.23603873774083295)","(0.6466666666666667, 0.28502297317601477)","(0.7133333333333334, 0.1807392228230128)","(0.6413333333333333, 0.13700191170025258)","(0.5009574852747998, 0.12505030160974934)","(1.4749652826673507, 0.6017185165469253)"
5,"(0.9733333333333334, 0.04577377082170634)","(0.32666666666666666, 0.36735865438612025)","(0.5266666666666666, 0.28401877872187725)","(0.62, 0.24842360136324754)","(0.7, 0.232992949004287)","(0.6293333333333333, 0.1381234782290659)","(0.7363366729114205, 0.17479400818232685)","(1.2855385375403179, 0.4229377406495895)"
