budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.4066666666666667, 0.29632671801497046)","(0.38, 0.1740279123753264)","(0.5066666666666667, 0.198086080374405)","(0.6066666666666667, 0.25764501233470904)","(0.5666666666666667, 0.20236694629405502)","(0.49333333333333335, 0.15281485841494913)","(72.39598952215941, 5.99950279841612)","(1.5713084451349764, 0.6188216896044765)"
2,"(0.6266666666666667, 0.2250925735484551)","(0.5, 0.28284271247461906)","(0.5466666666666666, 0.22318047362958035)","(0.6533333333333333, 0.2325838302531758)","(0.6266666666666667, 0.15337473561121312)","(0.5906666666666667, 0.1313374425269649)","(74.15476560954122, 5.7553464782273736)","(1.5391438188011912, 0.6688879905941647)"
3,"(0.7533333333333333, 0.19952324127660873)","(0.5466666666666666, 0.30205644379502194)","(0.6, 0.23603873774083295)","(0.7, 0.27255405754769874)","(0.6466666666666666, 0.2503331114069145)","(0.6493333333333333, 0.1705230050113334)","(75.57813411818934, 6.034193167074707)","(1.4338279028675365, 0.589455551782194)"
4,"(0.78, 0.24553149347021513)","(0.6133333333333333, 0.28751811537130434)","(0.62, 0.19346465162548798)","(0.7866666666666666, 0.13557637102737477)","(0.7133333333333334, 0.17265434778633237)","(0.7026666666666667, 0.08875863472415085)","(76.0488491220031, 3.543318105985447)","(1.374648687466591, 0.4392680595542097)"
5,"(0.74, 0.17647338933351156)","(0.5266666666666667, 0.34114652626247327)","(0.62, 0.15675276256394519)","(0.7466666666666667, 0.1846489590960049)","(0.74, 0.21974010622941434)","(0.6746666666666666, 0.08667399236438202)","(75.64559586192482, 4.932037209390797)","(1.5443451781310917, 0.6742683155626644)"
