budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.02666666666666667, 0.04577377082170635)","(0.4533333333333333, 0.2030716505032035)","(0.3333333333333333, 0.23502786055720123)","(0.4, 0.2138089935299395)","(0.22, 0.12071217242444347)","(0.2866666666666667, 0.09216961590045873)","(37.904779093049, 2.186876892213877)","(1.0631525775960957, 0.5519644577274202)"
2,"(0.04666666666666667, 0.07432233529572066)","(0.41333333333333333, 0.1846489590960049)","(0.3466666666666667, 0.14573295865416044)","(0.4, 0.17320508075688773)","(0.31333333333333335, 0.16846647257229663)","(0.304, 0.07179335424874446)","(37.70401921294009, 3.6553015109759226)","(1.0478209914096321, 0.2963759749400907)"
3,"(0.08666666666666667, 0.13020130933435714)","(0.38666666666666666, 0.12459458063579461)","(0.5333333333333333, 0.23196879921559238)","(0.5133333333333333, 0.19591057240729093)","(0.30666666666666664, 0.13870146083619753)","(0.36533333333333334, 0.09515901478702947)","(38.49478712276711, 2.094148980692938)","(1.0087618731311523, 0.29464454943730195)"
4,"(0.10666666666666667, 0.13345232785352157)","(0.44, 0.19566735620873063)","(0.48, 0.152127765851133)","(0.48, 0.1820517979665599)","(0.3, 0.1414213562373095)","(0.36133333333333334, 0.07614522465719856)","(38.663859455733714, 2.1966752733838035)","(0.9548647268791683, 0.30008489735671556)"
5,"(0.06666666666666667, 0.08164965809277261)","(0.49333333333333335, 0.3104528182847635)","(0.4666666666666667, 0.14960264830861913)","(0.5, 0.14638501094227999)","(0.2733333333333333, 0.14375905768565214)","(0.36, 0.0931971796017148)","(39.16063168999196, 2.361263524594906)","(0.7872432175364035, 0.23446670256205115)"
