budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.02666666666666667, 0.05936168397046637)","(0.33999999999999997, 0.20632844828435212)","(0.4866666666666667, 0.22318047362958038)","(0.4266666666666667, 0.13870146083619753)","(0.24666666666666667, 0.11872336794093273)","(0.30533333333333335, 0.0746292423217857)","(0.2966541545814835, 0.06088216870645684)","(1.242983141739387, 0.41486913969581807)"
2,"(0.03333333333333333, 0.10465362369445673)","(0.44666666666666666, 0.19591057240729093)","(0.38, 0.2455314934702151)","(0.43333333333333335, 0.22886885410853172)","(0.21333333333333335, 0.1302013093343571)","(0.30133333333333334, 0.11550304057016154)","(0.45973652053702, 0.019385728854914273)","(1.0871314133323418, 0.30979881584699315)"
3,"(0.03333333333333333, 0.06172133998483677)","(0.48666666666666664, 0.16846647257229663)","(0.4666666666666667, 0.25260547066428274)","(0.45333333333333337, 0.1846489590960049)","(0.26666666666666666, 0.11751393027860063)","(0.3413333333333333, 0.10098561896673822)","(0.6437245995504781, 0.03948331011189233)","(1.1629812729350912, 0.38967298903918524)"
4,"(0.08, 0.11464230084422217)","(0.44666666666666666, 0.2030716505032035)","(0.5733333333333334, 0.26313132697969516)","(0.4266666666666667, 0.17915143899851346)","(0.3, 0.15118578920369088)","(0.36533333333333334, 0.09635252733483188)","(0.8214616699920346, 0.08236094784751831)","(1.2199686935249094, 0.40094629561042383)"
5,"(0.04666666666666667, 0.0915475416434127)","(0.44666666666666666, 0.24746332099544618)","(0.4066666666666667, 0.21865389045137934)","(0.38, 0.21111946516469904)","(0.2733333333333333, 0.18309508328682536)","(0.31066666666666665, 0.09735550954155207)","(0.9961124663784479, 0.10046897301432536)","(1.1048595133276347, 0.16170185968570314)"
