budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(0.11333333333333334, 0.13557637102737474)","(0.12000000000000001, 0.17808505191139912)","(0.1, 0.07559289460184544)","(0.02666666666666667, 0.04577377082170635)","(0.072, 0.059425824112321494)","(23.945292409703445, 1.7180013186356562)","(1.9591189850742619, 0.607348958306625)"
2,"(0.013333333333333334, 0.035186577527449844)","(0.16666666666666666, 0.19148542155126763)","(0.060000000000000005, 0.10555973258234953)","(0.15333333333333335, 0.12459458063579461)","(0.06666666666666667, 0.08164965809277261)","(0.092, 0.05115801850289803)","(28.944427428103516, 1.7919015973483796)","(2.0672879515991855, 0.455636060861282)"
3,"(0.0, 0.0)","(0.18000000000000002, 0.14735767952260145)","(0.04666666666666667, 0.0833809387832792)","(0.11333333333333334, 0.10600988273786194)","(0.02, 0.041403933560541256)","(0.07200000000000001, 0.0470865464558918)","(35.58317454297018, 4.453439420330742)","(2.1667218095390126, 0.7705094090066208)"
4,"(0.0, 0.0)","(0.20666666666666667, 0.21536237457121515)","(0.08, 0.13201731488169052)","(0.2, 0.1414213562373095)","(0.08666666666666667, 0.0915475416434127)","(0.11466666666666667, 0.07385958363840196)","(41.8307453127151, 8.38658904830247)","(1.9806979965379772, 0.6379432605779572)"
5,"(0.0, 0.0)","(0.17333333333333334, 0.19073791542572857)","(0.06666666666666667, 0.08997354108424374)","(0.14666666666666667, 0.14074631010979938)","(0.08, 0.09411239481143202)","(0.09333333333333334, 0.06125668087956573)","(44.96489613118659, 5.739810297504309)","(1.6622317330678924, 0.45826486039918723)"
