,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.7066666666666667, 0.16242214252050854)","(0.03333333333333333, 0.048795003647426664)","(0.18666666666666668, 0.14573295865416044)","(0.26, 0.12421180068162375)","(0.23733333333333334, 0.05799835794063073)","(0.3660108573113879, 0.03571227921906802)","(1.074815152088801, 0.478887860450344)"
1,2,"(0.02, 0.056061191058138816)","(0.8533333333333334, 0.09904304018720252)","(0.1, 0.1)","(0.48, 0.20770858707058104)","(0.4533333333333333, 0.15522640914238175)","(0.38133333333333336, 0.06696125389962111)","(0.6836398135870695, 0.06304276003608023)","(0.9397394761443139, 0.38838381741847144)"
2,3,"(0.02666666666666667, 0.05936168397046637)","(0.9266666666666666, 0.08837151016885368)","(0.11333333333333334, 0.0990430401872025)","(0.6466666666666666, 0.15055453054181622)","(0.56, 0.15023790657297037)","(0.45466666666666666, 0.04983783225431784)","(0.9850257694100341, 0.10519029779845962)","(0.9856738412752748, 0.41134319886928583)"
3,4,"(0.08, 0.10823255385643321)","(0.9333333333333333, 0.08997354108424373)","(0.17333333333333334, 0.12227992865708155)","(0.82, 0.13201731488169055)","(0.6666666666666666, 0.16329931618554522)","(0.5346666666666667, 0.061628688434001565)","(1.3039219503601391, 0.13254105054475313)","(1.0635841200128198, 0.47461666955126425)"
4,5,"(0.07333333333333333, 0.07988086367179803)","(0.9533333333333334, 0.0833809387832792)","(0.15333333333333332, 0.11254628677422755)","(0.9066666666666666, 0.10327955589886445)","(0.72, 0.1424279266355945)","(0.5613333333333334, 0.04373077809027587)","(1.6090447699030241, 0.16628896433216184)","(1.041766954275469, 0.43402543217862083)"
