,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.006666666666666667, 0.025819888974716113)","(0.7533333333333333, 0.13557637102737477)","(0.03333333333333333, 0.06172133998483677)","(0.24, 0.12983506020002017)","(0.3, 0.13627702877384937)","(0.26666666666666666, 0.05789974915645968)","(19.161563924513757, 1.2916256359155047)","(1.3527578368162116, 0.6390503915792735)"
1,2,"(0.02666666666666667, 0.04577377082170635)","(0.8933333333333333, 0.0961150104723255)","(0.04666666666666667, 0.07432233529572066)","(0.66, 0.14040757000349274)","(0.3466666666666667, 0.15976172734359603)","(0.39466666666666667, 0.03419830126663909)","(29.21271495943268, 0.8100123147986724)","(1.3630020981654525, 0.5821276689646812)"
2,3,"(0.060000000000000005, 0.09856107606091623)","(0.92, 0.08618916073713347)","(0.06666666666666667, 0.08997354108424374)","(0.84, 0.13522468075656266)","(0.5266666666666666, 0.17511900715418263)","(0.4826666666666667, 0.06540714974752561)","(39.84184650319318, 1.2276108765707359)","(1.3515525000169872, 0.5997306410774769)"
3,4,"(0.09333333333333334, 0.13345232785352157)","(0.9400000000000001, 0.08280786712108251)","(0.12000000000000001, 0.09411239481143203)","(0.8733333333333333, 0.0961150104723255)","(0.6333333333333333, 0.21602468994692867)","(0.532, 0.06224376044460773)","(50.671747879932326, 2.118878937463833)","(0.977473767225941, 0.3675090428574452)"
4,5,"(0.12666666666666668, 0.13870146083619753)","(0.96, 0.08280786712108251)","(0.13333333333333333, 0.1397276262011544)","(0.9533333333333334, 0.06399404734221843)","(0.7466666666666667, 0.14573295865416044)","(0.584, 0.04792851820307881)","(61.64519006870687, 2.8937183288464934)","(1.2064443281541268, 0.6699000652723971)"
