,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.92, 0.11464230084422217)","(0.006666666666666667, 0.025819888974716113)","(0.1, 0.15583874449479593)","(0.26, 0.15946338585572373)","(0.25733333333333336, 0.0696385224536234)","(23.56725738837073, 1.2738078494172635)","(0.970229833945632, 0.19003895189285167)"
1,2,"(0.0, 0.0)","(0.9866666666666667, 0.05163977794943221)","(0.02, 0.041403933560541256)","(0.7466666666666667, 0.29244454093692623)","(0.5266666666666666, 0.17511900715418263)","(0.456, 0.0818360730799252)","(30.78033181410283, 1.4503287152588407)","(0.9197346751267711, 0.11133561932107294)"
2,3,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.04666666666666667, 0.06399404734221845)","(1.0, 0.0)","(0.6733333333333333, 0.15337473561121312)","(0.5426666666666667, 0.02814926202195987)","(38.173378043094026, 3.0217097251849596)","(0.8974122648748258, 0.17723945066059446)"
3,4,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.06666666666666667, 0.06172133998483677)","(0.9733333333333334, 0.05936168397046636)","(0.78, 0.17402791237532642)","(0.5626666666666666, 0.041311822359545766)","(44.20732494108379, 1.0460128969659546)","(0.7927781028362612, 0.0862230370659771)"
4,5,"(0.006666666666666667, 0.025819888974716113)","(0.9933333333333333, 0.025819888974716106)","(0.08, 0.07745966692414834)","(0.98, 0.07745966692414835)","(0.8466666666666667, 0.13020130933435714)","(0.5813333333333334, 0.0381475830851457)","(51.63173898306365, 1.161646676244889)","(0.7722395905914406, 0.1063313649578665)"
