,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.5599999999999999, 0.16388149028228557)","(0.013333333333333334, 0.051639777949432225)","(0.06666666666666667, 0.13451854182690987)","(0.12666666666666668, 0.1162919151265879)","(0.15333333333333332, 0.05984105932344765)","(0.04488099769999584, 0.0045056559750102105)","(1.173670767247677, 0.5965971058600763)"
1,2,"(0.2, 0.20701966780270625)","(0.72, 0.17402791237532642)","(0.006666666666666667, 0.025819888974716113)","(0.62, 0.22424476423255524)","(0.3466666666666667, 0.15522640914238175)","(0.37866666666666665, 0.06254902838878436)","(0.05558076488475005, 0.004068517830992201)","(1.180515622595946, 0.580990343805495)"
2,3,"(0.38, 0.2624064459138587)","(0.6733333333333333, 0.13870146083619755)","(0.0, 0.0)","(0.7933333333333333, 0.2186538904513794)","(0.4, 0.2138089935299395)","(0.44933333333333336, 0.09587690520861086)","(0.06948413296292226, 0.00564856664003318)","(1.064586686498175, 0.4270399276945194)"
3,4,"(0.43333333333333335, 0.2663688813513713)","(0.68, 0.17402791237532642)","(0.006666666666666667, 0.025819888974716113)","(0.7266666666666667, 0.29390636669006065)","(0.44, 0.13522468075656263)","(0.4573333333333333, 0.09254085326929681)","(0.08264309372752905, 0.00806129396621567)","(1.2526902891074618, 0.6238730845348467)"
4,5,"(0.42, 0.27825989906663057)","(0.7866666666666666, 0.11872336794093276)","(0.0, 0.0)","(0.58, 0.37834224868874633)","(0.48, 0.13732131246511903)","(0.4533333333333333, 0.08199883855158878)","(0.09383963532745838, 0.010691422477901964)","(1.0242673228805264, 0.6003956483070527)"
