,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.05333333333333333, 0.18073922282301277)","(0.6266666666666667, 0.22824381283013587)","(0.02, 0.041403933560541256)","(0.13333333333333333, 0.25260547066428274)","(0.23333333333333334, 0.20236694629405502)","(0.21333333333333335, 0.13952299690970899)","(0.07421783175474654, 0.016186440443512775)","(0.9781952645396814, 0.6492289103312258)"
1,2,"(0.46, 0.32469766156929963)","(0.68, 0.17402791237532644)","(0.02666666666666667, 0.05936168397046637)","(0.76, 0.33338094898007764)","(0.3933333333333333, 0.1667618775665584)","(0.464, 0.1534740555086941)","(0.11797532589407637, 0.018170368821685864)","(0.8978385304023201, 0.4094416542146921)"
2,3,"(0.46, 0.304255531702266)","(0.7733333333333333, 0.1334523278535216)","(0.013333333333333334, 0.035186577527449844)","(0.7666666666666666, 0.23804761428476168)","(0.47333333333333333, 0.17511900715418263)","(0.49733333333333335, 0.12020617209413088)","(0.19033476065766688, 0.04309323982670639)","(0.9030269031956171, 0.39094375117233476)"
3,4,"(0.5466666666666666, 0.339887936714161)","(0.7066666666666667, 0.16676187756655841)","(0.05333333333333334, 0.0915475416434127)","(0.92, 0.13732131246511903)","(0.6066666666666667, 0.21201976547572388)","(0.5666666666666667, 0.14455185261779974)","(0.275476917946556, 0.0335887940598958)","(0.8748307658553434, 0.37977787941884394)"
4,5,"(0.64, 0.3775863193647627)","(0.6933333333333334, 0.23135213317324205)","(0.06666666666666667, 0.10465362369445673)","(0.9533333333333334, 0.1302013093343571)","(0.5133333333333333, 0.23864697976798482)","(0.5733333333333334, 0.15868507296199091)","(0.3647364957878987, 0.05322881196350533)","(0.9746609208639712, 0.48935313507074935)"
