,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.04666666666666667, 0.0915475416434127)","(0.84, 0.12421180068162377)","(0.02666666666666667, 0.04577377082170635)","(0.05333333333333333, 0.10600988273786192)","(0.20666666666666667, 0.10327955589886445)","(0.23466666666666666, 0.04926120853842978)","(319.63595573905235, 42.849655540328115)"
1,2,"(0.3933333333333333, 0.27115274205474954)","(0.8933333333333333, 0.08837151016885368)","(0.04666666666666667, 0.0915475416434127)","(0.5599999999999999, 0.20283702113484398)","(0.4, 0.17320508075688773)","(0.45866666666666667, 0.08399546473017513)","(240.77232906765616, 46.158046363928115)"
2,3,"(0.42, 0.29568322818274867)","(0.96, 0.06324555320336757)","(0.05333333333333334, 0.06399404734221845)","(0.6466666666666666, 0.16846647257229666)","(0.5866666666666667, 0.17674302033770736)","(0.5333333333333333, 0.08059303999253344)","(227.27730586395288, 44.951950786174315)"
3,4,"(0.4666666666666667, 0.3015831244489336)","(0.9666666666666667, 0.07237468644557457)","(0.07333333333333333, 0.10327955589886445)","(0.6933333333333334, 0.3283436063174123)","(0.5866666666666667, 0.15522640914238173)","(0.5573333333333333, 0.12713697150636208)","(227.2591769532611, 45.138317804684476)"
4,5,"(0.5333333333333333, 0.3199702367110922)","(0.98, 0.04140393356054124)","(0.08, 0.10141851056742199)","(0.7533333333333333, 0.21668498091095506)","(0.6866666666666666, 0.14573295865416047)","(0.6066666666666667, 0.09581728644118649)","(227.2061578858023, 44.87983709890679)"
