,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.013333333333333334, 0.035186577527449844)","(0.64, 0.15023790657297037)","(0.0, 0.0)","(0.17333333333333334, 0.30347197250362035)","(0.11333333333333334, 0.0915475416434127)","(0.188, 0.07551726387295254)","(0.03646575581903259, 0.003909090362203099)"
1,2,"(0.25333333333333335, 0.2503331114069145)","(0.6333333333333333, 0.14960264830861913)","(0.0, 0.0)","(0.66, 0.22296700588716195)","(0.27999999999999997, 0.12071217242444346)","(0.36533333333333334, 0.07029190836043919)","(0.04521352183073759, 0.003460353136816871)"
2,3,"(0.2733333333333333, 0.26313132697969516)","(0.66, 0.12983506020002017)","(0.0, 0.0)","(0.5733333333333334, 0.3172801075810878)","(0.36666666666666664, 0.14960264830861913)","(0.3746666666666667, 0.09664860258147752)","(0.056082328967750075, 0.0038522801548323154)"
3,4,"(0.32666666666666666, 0.2604026186687142)","(0.6666666666666666, 0.1447493728911492)","(0.006666666666666667, 0.025819888974716113)","(0.5866666666666667, 0.26149751888106393)","(0.42, 0.18593393604027364)","(0.4013333333333333, 0.09605553948974868)","(0.06749730532368024, 0.0049245760577181505)"
4,5,"(0.20666666666666667, 0.20517124090680472)","(0.7266666666666667, 0.10327955589886448)","(0.0, 0.0)","(0.4066666666666667, 0.3283436063174123)","(0.41333333333333333, 0.16846647257229663)","(0.3506666666666667, 0.11157743414115512)","(0.08012821891655525, 0.0045285614660394245)"
