,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.02, 0.056061191058138816)","(0.7866666666666666, 0.12459458063579462)","(0.04, 0.07367883976130073)","(0.03333333333333333, 0.08164965809277261)","(0.22, 0.14242792663559448)","(0.22, 0.0495695759225642)","(16.67772798600296, 0.2540866959024722)"
1,2,"(0.24666666666666667, 0.26690465570704314)","(0.8933333333333333, 0.0961150104723255)","(0.05333333333333334, 0.0833809387832792)","(0.30666666666666664, 0.2374467358818655)","(0.38, 0.17402791237532642)","(0.376, 0.1025949037999173)","(17.191492449399085, 0.19579120457450974)"
2,3,"(0.32666666666666666, 0.24630604269214887)","(0.9533333333333334, 0.07432233529572063)","(0.060000000000000005, 0.10555973258234952)","(0.42666666666666664, 0.26583202716502513)","(0.54, 0.18822478962286404)","(0.4613333333333333, 0.0698842580543682)","(17.58508848461012, 0.5095595880849105)"
3,4,"(0.3933333333333333, 0.25485756993344527)","(0.9466666666666667, 0.06399404734221843)","(0.07333333333333333, 0.08837151016885368)","(0.48666666666666664, 0.26149751888106393)","(0.5733333333333334, 0.1869555587629877)","(0.49466666666666664, 0.10126814946091439)","(18.23621394097184, 0.4593963562676189)"
4,5,"(0.44666666666666666, 0.3090692633113321)","(0.9266666666666666, 0.079880863671798)","(0.08, 0.11464230084422217)","(0.58, 0.2541090879355333)","(0.6533333333333333, 0.14573295865416044)","(0.5373333333333333, 0.10222291235101752)","(18.58932476847743, 0.5916121572804567)"
