,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.03333333333333333, 0.06172133998483677)","(0.8133333333333334, 0.13557637102737477)","(0.03333333333333333, 0.06172133998483677)","(0.06666666666666667, 0.11751393027860063)","(0.20666666666666667, 0.1162919151265879)","(0.23066666666666666, 0.04131182235954578)","(113.30681071113796, 9.31031399721173)"
1,2,"(0.32, 0.2956832281827487)","(0.8866666666666667, 0.11872336794093273)","(0.05333333333333334, 0.07432233529572066)","(0.38, 0.23964259101539406)","(0.4066666666666667, 0.16242214252050852)","(0.4093333333333333, 0.08547904226573123)","(107.45421904797355, 6.987388598396486)"
2,3,"(0.3, 0.2104417123236605)","(0.9533333333333334, 0.07432233529572063)","(0.08666666666666667, 0.0915475416434127)","(0.44666666666666666, 0.348192612268117)","(0.5666666666666667, 0.17593288763724918)","(0.4706666666666667, 0.10081572061841111)","(108.47522346287344, 6.982927091716583)"
3,4,"(0.35333333333333333, 0.24746332099544618)","(0.9666666666666667, 0.04879500364742665)","(0.06666666666666667, 0.08997354108424374)","(0.5, 0.32513733362117264)","(0.5466666666666666, 0.17674302033770736)","(0.4866666666666667, 0.10383136511166738)","(100.20661811623722, 9.475968803839756)"
4,5,"(0.4, 0.2672612419124244)","(0.98, 0.04140393356054124)","(0.07333333333333333, 0.10327955589886445)","(0.5066666666666666, 0.31045281828476345)","(0.6266666666666667, 0.16242214252050852)","(0.5173333333333333, 0.10081572061841111)","(102.71328720704963, 5.337632297684842)"
