,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.060000000000000005, 0.08280786712108251)","(0.8133333333333334, 0.19591057240729093)","(0.04, 0.08280786712108251)","(0.09999999999999999, 0.1889822365046136)","(0.23333333333333334, 0.11126972805283736)","(0.24933333333333332, 0.06088240030309799)","(22.666229088262966, 1.2626431559878335)"
1,2,"(0.4666666666666667, 0.3221948537911861)","(0.9333333333333333, 0.0816496580927726)","(0.060000000000000005, 0.07367883976130073)","(0.8266666666666667, 0.15796322658258458)","(0.45333333333333337, 0.20307165050320353)","(0.548, 0.078848860848733)","(29.047083933620403, 1.2139253708744837)"
2,3,"(0.47333333333333333, 0.3305118685283408)","(0.9400000000000001, 0.0736788397613007)","(0.06666666666666667, 0.08997354108424375)","(0.8533333333333334, 0.21995670569671746)","(0.58, 0.16561573424216502)","(0.5826666666666667, 0.10660117036791633)","(35.386953534372154, 1.3655088086918625)"
3,4,"(0.6, 0.3565709706956767)","(0.9666666666666667, 0.06172133998483675)","(0.09333333333333334, 0.08837151016885368)","(0.92, 0.12649110640673517)","(0.7466666666666667, 0.19591057240729093)","(0.6653333333333333, 0.08052210580834014)","(41.89470871227483, 1.8558612286962648)"
4,5,"(0.5333333333333333, 0.3657998411830216)","(0.9533333333333334, 0.06399404734221843)","(0.08666666666666667, 0.0990430401872025)","(0.8333333333333334, 0.20586634591635514)","(0.7533333333333333, 0.18464895909600493)","(0.632, 0.11754634344437456)","(48.003224333034204, 2.2807280096372042)"
