,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.02, 0.056061191058138816)","(0.6266666666666667, 0.14864467059144132)","(0.02666666666666667, 0.04577377082170635)","(0.2, 0.3359421718944242)","(0.09333333333333334, 0.07037315505489969)","(0.19333333333333333, 0.07432233529572066)","(0.03646575581903259, 0.003909090362203099)"
1,2,"(0.26666666666666666, 0.2410295378065479)","(0.64, 0.15946338585572373)","(0.02666666666666667, 0.04577377082170635)","(0.6799999999999999, 0.21778101714468007)","(0.2733333333333333, 0.08837151016885368)","(0.37733333333333335, 0.07166057559940539)","(0.04521352183073759, 0.003460353136816871)"
2,3,"(0.32666666666666666, 0.25764501233470904)","(0.6799999999999999, 0.13732131246511903)","(0.03333333333333333, 0.0723746864455746)","(0.5533333333333333, 0.30674947122242624)","(0.37333333333333335, 0.1486446705914413)","(0.3933333333333333, 0.09154754164341268)","(0.056082328967750075, 0.0038522801548323154)"
3,4,"(0.37333333333333335, 0.24630604269214887)","(0.6666666666666666, 0.13972762620115436)","(0.04, 0.06324555320336758)","(0.6066666666666667, 0.26850556436550455)","(0.41333333333333333, 0.1846489590960049)","(0.42, 0.09501879513323365)","(0.06749730532368024, 0.0049245760577181505)"
4,5,"(0.27999999999999997, 0.26511453050656103)","(0.7133333333333334, 0.13557637102737477)","(0.05333333333333334, 0.0833809387832792)","(0.4266666666666667, 0.3172801075810878)","(0.46, 0.19566735620873066)","(0.38666666666666666, 0.12821113539039905)","(0.08012821891655525, 0.0045285614660394245)"
