,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(0.9, 0.11338934190276816)","(0.0, 0.0)","(0.026666666666666665, 0.07988086367179802)","(0.18, 0.09411239481143202)","(0.22133333333333333, 0.039617216074881)","(319.63595573905235, 42.849655540328115)"
1,2,"(0.30666666666666664, 0.28401877872187725)","(0.9133333333333333, 0.09904304018720249)","(0.02, 0.056061191058138816)","(0.48, 0.21111946516469904)","(0.34, 0.15491933384829668)","(0.412, 0.08809086218218096)","(240.77232906765616, 46.158046363928115)"
2,3,"(0.34, 0.3180296482135858)","(0.9733333333333334, 0.04577377082170634)","(0.02666666666666667, 0.05936168397046637)","(0.5133333333333333, 0.14573295865416044)","(0.5266666666666666, 0.13345232785352157)","(0.47600000000000003, 0.07679285681066211)","(227.27730586395288, 44.951950786174315)"
3,4,"(0.32666666666666666, 0.28401877872187725)","(0.9733333333333334, 0.05936168397046636)","(0.02, 0.041403933560541256)","(0.6333333333333333, 0.2919556391613206)","(0.5333333333333333, 0.18387366263150307)","(0.49733333333333335, 0.12441099323651122)","(227.2591769532611, 45.138317804684476)"
4,5,"(0.38666666666666666, 0.33777986632604096)","(0.9866666666666667, 0.03518657752744983)","(0.02666666666666667, 0.05936168397046637)","(0.68, 0.2569046515733026)","(0.6, 0.16475089420958278)","(0.536, 0.11394234130847558)","(227.2061578858023, 44.87983709890679)"
