,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(0.8933333333333333, 0.12227992865708155)","(0.0, 0.0)","(0.02, 0.056061191058138816)","(0.21333333333333335, 0.13557637102737474)","(0.22533333333333333, 0.039617216074881)","(113.30681071113796, 9.31031399721173)"
1,2,"(0.26, 0.3089151524748688)","(0.92, 0.11464230084422217)","(0.006666666666666667, 0.025819888974716113)","(0.28, 0.20770858707058104)","(0.38666666666666666, 0.13557637102737474)","(0.3706666666666667, 0.08101734088335362)","(107.45421904797355, 6.987388598396486)"
2,3,"(0.14666666666666667, 0.20998866182543782)","(0.96, 0.06324555320336757)","(0.006666666666666667, 0.025819888974716113)","(0.30666666666666664, 0.31274514194392183)","(0.41333333333333333, 0.19952324127660873)","(0.3666666666666667, 0.1127998649104223)","(108.47522346287344, 6.982927091716583)"
3,4,"(0.26, 0.25579009251449014)","(0.96, 0.06324555320336757)","(0.013333333333333334, 0.035186577527449844)","(0.39333333333333337, 0.35145954180219596)","(0.49333333333333335, 0.2016597794967223)","(0.424, 0.10119288512538814)","(100.20661811623722, 9.475968803839756)"
4,5,"(0.24666666666666667, 0.24162150645369376)","(0.98, 0.04140393356054124)","(0.02, 0.07745966692414834)","(0.47333333333333333, 0.24630604269214887)","(0.5466666666666666, 0.16846647257229666)","(0.45333333333333337, 0.1004750620564033)","(102.71328720704963, 5.337632297684842)"
