,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.62, 0.13201731488169052)","(0.8533333333333334, 0.11254628677422755)","(0.17333333333333334, 0.1162919151265879)","(0.72, 0.3121355017113104)","(0.7733333333333333, 0.14375905768565217)","(0.628, 0.0792103889290143)","(0.11589786995512744, 0.012737903347233388)","(11.631981661574294, 5.270323715529488)"
1,2,"(0.7866666666666667, 0.13557637102737477)","(0.7733333333333333, 0.19808608037440498)","(0.3, 0.1647508942095828)","(0.8666666666666667, 0.22253945610567472)","(0.8, 0.11338934190276818)","(0.7053333333333334, 0.08052210580834013)","(0.17609070896481474, 0.016806123881237176)","(11.981657018015783, 5.283059737799155)"
2,3,"(0.82, 0.13201731488169055)","(0.7466666666666667, 0.2263583337058639)","(0.3333333333333333, 0.1632993161855452)","(0.78, 0.2624064459138587)","(0.8, 0.16035674514745463)","(0.696, 0.1025949037999173)","(0.29062934905911486, 0.04210531781170841)","(11.954233339180549, 5.23414010444365)"
3,4,"(0.76, 0.18439088914585774)","(0.7333333333333334, 0.21930626551751342)","(0.3333333333333333, 0.18771812708978117)","(0.7733333333333333, 0.2914659173083209)","(0.8133333333333334, 0.15522640914238175)","(0.6826666666666666, 0.12138878900144813)","(0.47632427827144663, 0.07094506069077824)","(11.885924610588699, 5.198471027657844)"
4,5,"(0.6866666666666666, 0.21668498091095506)","(0.6933333333333334, 0.22824381283013587)","(0.37333333333333335, 0.17915143899851346)","(0.7066666666666667, 0.26583202716502513)","(0.7866666666666666, 0.15055453054181622)","(0.6493333333333333, 0.13687672590779665)","(0.8534261792898178, 0.10244938639795424)","(11.949723255292822, 5.215693906484202)"
