,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.6133333333333333, 0.26690465570704314)","(0.006666666666666667, 0.025819888974716113)","(0.0, 0.0)","(0.02666666666666667, 0.04577377082170635)","(0.12933333333333333, 0.05700459463520295)","(6.140325395545612, 0.7585606398546597)","(17.046738373022528, 7.792728297627932)"
1,2,"(0.0, 0.0)","(0.6466666666666666, 0.24162150645369376)","(0.006666666666666667, 0.025819888974716113)","(0.0, 0.0)","(0.09333333333333334, 0.07988086367179803)","(0.14933333333333335, 0.055993196865673736)","(8.296764509038379, 0.2760255968887151)","(17.022741273914775, 7.1980286804575755)"
2,3,"(0.0, 0.0)","(0.68, 0.2624064459138587)","(0.013333333333333334, 0.035186577527449844)","(0.0, 0.0)","(0.18666666666666668, 0.09154754164341268)","(0.17600000000000002, 0.047328638264796934)","(10.727586288346599, 0.4686446814450112)","(14.202136718202382, 5.944182682674758)"
3,4,"(0.0, 0.0)","(0.7066666666666667, 0.22824381283013587)","(0.02666666666666667, 0.04577377082170635)","(0.013333333333333334, 0.051639777949432225)","(0.21333333333333335, 0.12459458063579461)","(0.192, 0.04459340117743239)","(13.150744622418037, 0.556604898407276)","(14.413550637165706, 6.021914345587977)"
4,5,"(0.0, 0.0)","(0.7666666666666667, 0.24976179127511156)","(0.02666666666666667, 0.04577377082170635)","(0.013333333333333334, 0.051639777949432225)","(0.24666666666666667, 0.14074631010979935)","(0.21066666666666667, 0.05700459463520295)","(15.592674418600897, 0.7143291034024573)","(10.22329526624332, 5.699444083945565)"
