,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.6333333333333333, 0.12909944487358055)","(0.8666666666666667, 0.10465362369445672)","(0.22666666666666668, 0.12227992865708155)","(0.74, 0.29228166454393173)","(0.78, 0.1264911064067352)","(0.6493333333333333, 0.07362711715769117)","(0.11105945638070504, 0.019169648766564944)","(12.124639571799586, 5.644568195335244)"
1,2,"(0.7133333333333334, 0.16846647257229666)","(0.8, 0.14638501094227999)","(0.26666666666666666, 0.12344267996967352)","(0.8266666666666667, 0.2250925735484551)","(0.7933333333333333, 0.11629191512658792)","(0.68, 0.07483314773547882)","(0.16837224955670535, 0.01909239700552689)","(12.059932602383196, 5.653476285455343)"
2,3,"(0.74, 0.15491933384829668)","(0.7933333333333333, 0.1279880946844369)","(0.32666666666666666, 0.14375905768565217)","(0.7, 0.2563479777846623)","(0.7733333333333333, 0.15796322658258458)","(0.6666666666666666, 0.10519822558706332)","(0.28640149305574597, 0.04025706656269036)","(12.053459359612315, 5.612804258388149)"
3,4,"(0.74, 0.18439088914585774)","(0.8066666666666666, 0.17099150633319551)","(0.41333333333333333, 0.20998866182543785)","(0.7133333333333334, 0.2587515815456612)","(0.7866666666666666, 0.15976172734359606)","(0.692, 0.10658330075579384)","(0.47601530466539166, 0.0711387032721134)","(12.025735654262826, 5.5522144885246965)"
4,5,"(0.72, 0.20071301473923978)","(0.76, 0.17647338933351153)","(0.37333333333333335, 0.1667618775665584)","(0.6866666666666666, 0.26149751888106393)","(0.8066666666666666, 0.14375905768565217)","(0.6693333333333333, 0.12138878900144814)","(0.8393083998002112, 0.10681611216316235)","(12.020843119701992, 5.515394385319265)"
