,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.006666666666666667, 0.025819888974716113)","(0.6533333333333333, 0.14074631010979938)","(0.1, 0.10690449676496976)","(0.0, 0.0)","(0.05333333333333334, 0.0915475416434127)","(0.16266666666666668, 0.04527166674117278)","(6.140325395545612, 0.7585606398546597)","(17.046738373022528, 7.792728297627932)"
1,2,"(0.006666666666666667, 0.025819888974716113)","(0.7466666666666667, 0.11254628677422757)","(0.07333333333333333, 0.07037315505489969)","(0.0, 0.0)","(0.19333333333333333, 0.13345232785352157)","(0.20400000000000001, 0.04484895284651105)","(8.296764509038379, 0.2760255968887151)","(17.022741273914775, 7.1980286804575755)"
2,3,"(0.03333333333333333, 0.048795003647426664)","(0.7466666666666667, 0.14573295865416047)","(0.12666666666666668, 0.1486446705914413)","(0.02, 0.056061191058138816)","(0.22666666666666668, 0.14375905768565217)","(0.23066666666666666, 0.06227435457790982)","(10.727586288346599, 0.4686446814450112)","(14.202136718202382, 5.944182682674758)"
3,4,"(0.02, 0.041403933560541256)","(0.7666666666666667, 0.1397276262011544)","(0.17333333333333334, 0.15337473561121312)","(0.026666666666666665, 0.07988086367179802)","(0.28, 0.13732131246511903)","(0.25333333333333335, 0.06704653678780206)","(13.150744622418037, 0.556604898407276)","(14.413550637165706, 6.021914345587977)"
4,5,"(0.04666666666666667, 0.07432233529572066)","(0.8666666666666667, 0.1447493728911492)","(0.14666666666666667, 0.13557637102737474)","(0.02666666666666667, 0.05936168397046637)","(0.3333333333333333, 0.11126972805283736)","(0.28400000000000003, 0.05816233439999759)","(15.592674418600897, 0.7143291034024573)","(10.22329526624332, 5.699444083945565)"
