,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.006666666666666667, 0.025819888974716113)","(0.6066666666666667, 0.15796322658258458)","(0.006666666666666667, 0.025819888974716113)","(0.0, 0.0)","(0.1, 0.09258200997725514)","(0.14400000000000002, 0.04355620342893601)","(200.0863474779452, 23.451259214456545)","(6.459129701741039, 3.020611319179557)"
1,2,"(0.013333333333333334, 0.051639777949432225)","(0.7333333333333334, 0.20930724738891343)","(0.006666666666666667, 0.025819888974716113)","(0.13333333333333333, 0.11126972805283736)","(0.2, 0.11338934190276817)","(0.21733333333333335, 0.05119523787377476)","(200.55600901174668, 23.832141961518477)","(6.408837406585614, 2.973707248425369)"
2,3,"(0.006666666666666667, 0.025819888974716113)","(0.7733333333333333, 0.2250925735484551)","(0.006666666666666667, 0.025819888974716113)","(0.24666666666666667, 0.15976172734359603)","(0.32666666666666666, 0.14375905768565217)","(0.272, 0.060851106340453195)","(200.1374123538534, 23.56225822179373)","(6.409853514935821, 2.9712987502479318)"
3,4,"(0.03333333333333333, 0.048795003647426664)","(0.82, 0.21111946516469904)","(0.013333333333333334, 0.035186577527449844)","(0.26, 0.12421180068162375)","(0.37333333333333335, 0.14375905768565214)","(0.3, 0.06969320524371696)","(199.6399014283903, 23.544008328921013)","(6.40116013692071, 2.971633389109551)"
4,5,"(0.10666666666666667, 0.10997835284835873)","(0.8466666666666667, 0.17265434778633237)","(0.013333333333333334, 0.035186577527449844)","(0.26, 0.20283702113484398)","(0.4666666666666667, 0.14960264830861913)","(0.33866666666666667, 0.07424541031189033)","(200.10188166837517, 23.83584871838585)","(6.370718828650812, 2.9817778347816506)"
