,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(0.86, 0.145405835999994)","(0.006666666666666667, 0.025819888974716113)","(0.09999999999999999, 0.19272482233188631)","(0.18, 0.15675276256394516)","(0.22933333333333333, 0.06797758734283221)","(0.3871577091204623, 0.03332925000717416)"
1,2,"(0.006666666666666667, 0.025819888974716113)","(0.9400000000000001, 0.09102589898327995)","(0.02, 0.041403933560541256)","(0.2866666666666667, 0.2445598573141631)","(0.3, 0.15118578920369088)","(0.31066666666666665, 0.06881306631184295)","(0.7120981404868265, 0.07041916269848275)"
2,3,"(0.09333333333333334, 0.10997835284835873)","(0.98, 0.04140393356054124)","(0.04, 0.06324555320336758)","(0.44, 0.25298221281347033)","(0.4066666666666667, 0.20862360730226462)","(0.392, 0.09908149603807392)","(1.0471209253494937, 0.10204234843926721)"
3,4,"(0.14666666666666667, 0.1302013093343571)","(0.9933333333333333, 0.025819888974716106)","(0.07333333333333333, 0.07037315505489969)","(0.6933333333333334, 0.2016597794967223)","(0.5666666666666667, 0.15886502207249786)","(0.4946666666666667, 0.08567935796300286)","(1.3792075809091329, 0.15139777503481966)"
4,5,"(0.21333333333333335, 0.20998866182543785)","(0.9933333333333333, 0.025819888974716106)","(0.060000000000000005, 0.09102589898327995)","(0.86, 0.12421180068162377)","(0.64, 0.15946338585572373)","(0.5533333333333333, 0.07659416862050704)","(1.7123864320417246, 0.15803393720258804)"
