,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.006666666666666667, 0.025819888974716113)","(0.5733333333333334, 0.22824381283013587)","(0.006666666666666667, 0.025819888974716113)","(0.10666666666666667, 0.12227992865708155)","(0.10666666666666667, 0.10327955589886445)","(0.16, 0.06502746672423453)","(0.047460208119203644, 0.007760967772660157)"
1,2,"(0.08666666666666667, 0.0990430401872025)","(0.7333333333333333, 0.15430334996209194)","(0.006666666666666667, 0.025819888974716113)","(0.6933333333333334, 0.1334523278535216)","(0.2, 0.11338934190276817)","(0.34400000000000003, 0.044848952846511046)","(0.05467409342527389, 0.004595895777798069)"
2,3,"(0.14666666666666667, 0.1846489590960049)","(0.78, 0.16987390281365428)","(0.006666666666666667, 0.025819888974716113)","(0.5266666666666666, 0.29390636669006065)","(0.22, 0.12649110640673517)","(0.336, 0.09140178178944715)","(0.06999457670996587, 0.01094041845312096)"
3,4,"(0.10666666666666667, 0.09611501047232549)","(0.7133333333333334, 0.13020130933435714)","(0.02, 0.041403933560541256)","(0.6466666666666666, 0.21995670569671746)","(0.26, 0.13522468075656263)","(0.34933333333333333, 0.06227435457790982)","(0.07646202162529031, 0.0037674935316156103)"
4,5,"(0.16, 0.16388149028228557)","(0.7533333333333333, 0.12459458063579462)","(0.006666666666666667, 0.025819888974716113)","(0.58, 0.22424476423255524)","(0.38, 0.20770858707058104)","(0.376, 0.06598701170901523)","(0.08975432856629292, 0.006099097841852982)"
