,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.013333333333333334, 0.035186577527449844)","(0.5733333333333334, 0.14375905768565217)","(0.04, 0.08280786712108251)","(0.13333333333333333, 0.1447493728911492)","(0.09333333333333334, 0.08837151016885368)","(0.17066666666666666, 0.050634074730457196)","(0.047460208119203644, 0.007760967772660157)"
1,2,"(0.14, 0.17237832147426693)","(0.6799999999999999, 0.1424279266355945)","(0.04, 0.06324555320336758)","(0.7133333333333334, 0.14074631010979938)","(0.23333333333333334, 0.10465362369445672)","(0.36133333333333334, 0.059745491959844216)","(0.05467409342527389, 0.004595895777798069)"
2,3,"(0.19333333333333333, 0.1869555587629877)","(0.76, 0.19198214202665534)","(0.03333333333333333, 0.06172133998483677)","(0.5933333333333334, 0.23744673588186546)","(0.28, 0.14242792663559448)","(0.372, 0.07701576832979445)","(0.06999457670996587, 0.01094041845312096)"
3,4,"(0.17333333333333334, 0.21201976547572388)","(0.7333333333333334, 0.16761634196950517)","(0.03333333333333333, 0.048795003647426664)","(0.6533333333333333, 0.2386469797679848)","(0.34, 0.17237832147426693)","(0.38666666666666666, 0.08837151016885368)","(0.07646202162529031, 0.0037674935316156103)"
4,5,"(0.24666666666666667, 0.1995232412766087)","(0.7466666666666667, 0.17265434778633237)","(0.02666666666666667, 0.07037315505489969)","(0.5933333333333334, 0.21865389045137937)","(0.38, 0.207708587070581)","(0.39866666666666667, 0.06022181221672648)","(0.08975432856629292, 0.006099097841852982)"
