,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.060000000000000005, 0.11832159566199232)","(0.8133333333333334, 0.14573295865416047)","(0.060000000000000005, 0.07367883976130073)","(0.16666666666666666, 0.18771812708978117)","(0.23333333333333334, 0.17182493859684492)","(0.26666666666666666, 0.07546680127869536)","(0.3871577091204623, 0.03332925000717416)"
1,2,"(0.14, 0.15023790657297037)","(0.9400000000000001, 0.0736788397613007)","(0.04666666666666667, 0.06399404734221845)","(0.42, 0.27825989906663057)","(0.36, 0.145405835999994)","(0.38133333333333336, 0.10405126941400891)","(0.7120981404868265, 0.07041916269848275)"
2,3,"(0.24666666666666667, 0.26690465570704314)","(0.9400000000000001, 0.06324555320336757)","(0.12000000000000001, 0.09411239481143203)","(0.5933333333333334, 0.28900486072695997)","(0.5333333333333333, 0.2554174920362645)","(0.48666666666666664, 0.14494662400181596)","(1.0471209253494937, 0.10204234843926721)"
3,4,"(0.3466666666666667, 0.2642149197330155)","(0.9666666666666667, 0.04879500364742665)","(0.10666666666666667, 0.10997835284835873)","(0.82, 0.1424279266355945)","(0.7133333333333334, 0.19223002094465097)","(0.5906666666666667, 0.10250203250017371)","(1.3792075809091329, 0.15139777503481966)"
4,5,"(0.4533333333333333, 0.30674947122242624)","(0.9666666666666667, 0.04879500364742665)","(0.09333333333333334, 0.10997835284835873)","(0.9400000000000001, 0.09856107606091623)","(0.74, 0.145405835999994)","(0.6386666666666666, 0.08192912151598447)","(1.7123864320417246, 0.15803393720258804)"
