,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.09333333333333334, 0.13345232785352157)","(0.8466666666666667, 0.16417180315870614)","(0.04666666666666667, 0.0833809387832792)","(0.14666666666666667, 0.22318047362958032)","(0.22, 0.1740279123753264)","(0.27066666666666667, 0.08713426967835876)","(18.96793280498435, 1.3835131833434697)"
1,2,"(0.19333333333333333, 0.1667618775665584)","(0.8933333333333333, 0.07988086367179803)","(0.06666666666666667, 0.08997354108424374)","(0.82, 0.20071301473923978)","(0.44, 0.19928443419967778)","(0.4826666666666667, 0.08907995338592233)","(28.92306115475173, 0.8349129986840729)"
2,3,"(0.34, 0.28735244660769566)","(0.9533333333333334, 0.0833809387832792)","(0.07333333333333333, 0.07988086367179803)","(0.9933333333333333, 0.025819888974716106)","(0.62, 0.20770858707058104)","(0.596, 0.09507891459203771)","(38.8782198338459, 1.2650729839639727)"
3,4,"(0.4666666666666667, 0.27945525240230873)","(0.9533333333333334, 0.07432233529572063)","(0.10666666666666667, 0.10327955589886445)","(1.0, 0.0)","(0.74, 0.14040757000349274)","(0.6533333333333333, 0.07077798958379511)","(48.33738868826379, 1.766319301692498)"
4,5,"(0.6133333333333333, 0.31365738056189973)","(0.9866666666666667, 0.03518657752744983)","(0.10666666666666667, 0.10327955589886445)","(1.0, 0.0)","(0.84, 0.10555973258234953)","(0.7093333333333334, 0.07516331425319012)","(58.327713106945154, 1.5844727868989443)"
