,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.02666666666666667, 0.05936168397046637)","(0.5733333333333334, 0.1830950832868254)","(0.05333333333333334, 0.06399404734221845)","(0.04666666666666667, 0.0915475416434127)","(0.10666666666666667, 0.10997835284835873)","(0.16133333333333333, 0.07189940062005948)","(41.89519266874219, 0.26194377195292134)"
1,2,"(0.02, 0.056061191058138816)","(0.6933333333333334, 0.22824381283013587)","(0.07333333333333333, 0.08837151016885368)","(0.10666666666666666, 0.17915143899851346)","(0.16, 0.20283702113484395)","(0.21066666666666667, 0.09647106647418523)","(41.74615899709364, 0.2385676341202013)"
2,3,"(0.02666666666666667, 0.05936168397046637)","(0.7, 0.15583874449479596)","(0.04, 0.050709255283711)","(0.09333333333333334, 0.10327955589886445)","(0.16, 0.11212238211627762)","(0.20400000000000001, 0.0615049359227139)","(41.23309531730289, 0.4196514386414186)"
3,4,"(0.04, 0.09102589898327995)","(0.62, 0.2144761058952722)","(0.04666666666666667, 0.07432233529572066)","(0.17333333333333334, 0.17915143899851346)","(0.23333333333333334, 0.14474937289114917)","(0.22266666666666668, 0.07439918074305722)","(41.178671244656044, 0.2855097965321942)"
4,5,"(0.05333333333333334, 0.12459458063579461)","(0.66, 0.15023790657297037)","(0.08666666666666667, 0.07432233529572066)","(0.25333333333333335, 0.25317037365228595)","(0.18666666666666668, 0.188477610139267)","(0.248, 0.11657002800279079)","(41.391971547001354, 0.27574632156684903)"
